date,stress_raw,stress_score,stress_percentile,stress_change_1d,stress_change_5d,stress_change_20d,contrib_avg_abs_partial_correlation,contrib_graph_density,contrib_spectral_radius,contrib_market_mode_share,contrib_centrality_concentration,contrib_largest_cc_share,contrib_average_clustering,contrib_negative_diversification,contrib_edge_turnover,contrib_community_compression,network_state,layer,window,return_type,number_of_nodes,number_of_edges,graph_density,alpha,n_excluded_nodes,average_degree,average_strength,median_strength,maximum_strength,edge_weight_mean,edge_weight_std,average_absolute_weight,average_signed_weight,positive_edge_ratio,negative_edge_ratio,centrality_concentration,avg_abs_partial_correlation,average_partial_correlation,average_clustering,global_transitivity,assortativity,largest_cc_share,n_connected_components,spectral_radius,algebraic_connectivity,laplacian_entropy,spectral_gap,eigenvalue_concentration,modularity,number_of_communities,largest_community_share,community_size_herfindahl,community_method,sector_purity,community_compression,market_mode_share,correlation_eigenvalue_concentration,negative_diversification,mst_length,mst_total_length,mst_max_degree,mst_mean_degree,mst_diameter,network_fragility,edge_turnover,community_ari,community_nmi,community_jaccard,community_turnover
2023-08-04,-0.3040922966125304,35.24734278844519,0.18550412630068175,6.314755973622379,5.469258718497386,1.1285963165091815,-0.16206409746429606,-0.14172058715488953,0.25701616425134877,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,-0.05381033775851388,0.0,0.14762272957187136,0.18141475599492637,low_connectivity,partial_correlation,60,residual,30,76,0.17471264367816092,0.02,0,5.066666666666666,0.47042718529701233,0.38862764835357666,1.20029878616333,0.09284748136997223,0.03586934134364128,0.016221627593040466,-0.001004403573460877,0.5,0.5,0.04490264132618904,0.016221627593040466,-0.001004403573460877,0.06919996834626058,0.2436548223350254,0.12310840267525332,1.0,1,0.6927832365036011,0.04319704324007034,3.1179001331329346,0.35021770000457764,0.05764990299940109,0.31768875470307306,5,0.3,0.21555555555555556,greedy,0.4666666666666667,0.8620689655172413,0.07827124744653702,0.03870519995689392,0.0,1.312576803667792,38.06472730636597,5.0,1.9333333333333333,11.0,0.4065384283347833,0.29670329670329665,0.3931996512641674,0.6307320071096265,0.5086640211640212,0.3692679928903735
2023-08-07,-0.34899153055517246,33.2259560742933,0.1492109038737446,-2.0213867141518875,1.3433324698442206,-8.079812745416739,-0.18197603988257838,-0.1558306237315798,0.21246231549480288,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,0.012404392664421747,0.0,0.11508459295781222,0.18141475599492637,low_connectivity,partial_correlation,60,residual,30,75,0.1724137931034483,0.02,0,5.0,0.4390272796154022,0.3858749270439148,1.206792950630188,0.08780546486377716,0.032560430467128754,0.015138871967792511,-0.0006809578626416624,0.5066666666666667,0.49333333333333335,0.04503811150789261,0.015138871967792511,-0.0006809578626416624,0.10445224050011699,0.27851458885941643,0.10792931662350665,1.0,1,0.6513793468475342,0.08097370713949203,3.1226675510406494,0.3145178556442261,0.058127403259277344,0.3207184111439474,5,0.3,0.2288888888888889,greedy,0.4666666666666667,0.8620689655172413,0.07637608796358109,0.038152504712343216,0.0,1.3198321605550831,38.27513265609741,5.0,1.9333333333333333,11.0,0.40581730153711365,0.26436781609195403,0.4299203602271582,0.6559606495176465,0.5314574314574314,0.34403935048235346
2023-08-08,-0.36913486063372175,32.33826238962399,0.13589100035855145,-0.8876936846693084,-1.4973209602337718,-6.165841281954727,-0.16986657822796575,-0.14172058715488953,0.24389307189998566,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,0.01877995990981371,0.0,0.030915440997385298,0.18141475599492637,low_connectivity,partial_correlation,60,residual,30,76,0.17471264367816092,0.02,0,5.066666666666666,0.45812320709228516,0.3732147216796875,1.233862042427063,0.09041904658079147,0.03158656135201454,0.01579735055565834,-0.0015914298128336668,0.47368421052631576,0.5263157894736842,0.046131860464811325,0.01579735055565834,-0.0015914298128336668,0.10784654914162616,0.27403846153846156,0.00959922584204218,1.0,1,0.6805879473686218,0.049045827239751816,3.1069254875183105,0.3228439688682556,0.05923581123352051,0.31514603884441866,5,0.3333333333333333,0.22888888888888892,greedy,0.4666666666666667,0.8620689655172413,0.07802863419055939,0.03846871852874756,0.0,1.318088490387489,38.22456622123718,5.0,1.9333333333333333,10.0,0.40694816804765743,0.1807228915662651,0.35895336651820803,0.6253188585126432,0.4785281385281386,0.37468114148735676
2023-08-09,-0.43487524410368555,29.530622286808217,0.1,-2.8076401028157747,-1.5085302860007346,-11.558340701472886,-0.17033315412282113,-0.12761055057819914,0.24024027486131821,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,-0.010082628111155251,0.0,-0.015953018094777026,0.18141475599492637,low_connectivity,partial_correlation,60,residual,30,77,0.17701149425287357,0.02,0,5.133333333333334,0.45738741755485535,0.3929952085018158,1.2009928226470947,0.08910144120454788,0.03126639127731323,0.015771979466080666,-0.0014894017949700356,0.4805194805194805,0.5194805194805194,0.04579818621277809,0.015771979466080666,-0.0014894017949700356,0.09248030357238649,0.2583732057416268,0.07726116066078212,1.0,1,0.6771934032440186,0.04821689799427986,3.111337423324585,0.3316558599472046,0.05973135307431221,0.32104607242989647,5,0.26666666666666666,0.21111111111111114,greedy,0.4666666666666667,0.8620689655172413,0.07673527300357819,0.03830268979072571,0.0,1.3184994335832267,38.236483573913574,5.0,1.9333333333333333,10.0,0.4076032268218839,0.13414634146341464,0.42491525423728815,0.6907921329186276,0.68009768009768,0.3092078670813724
2023-08-10,-0.4451371736742696,29.10532150166102,0.09315657470440702,-0.42530078514719705,0.17273468683821136,-5.595216805344403,-0.1760127162776068,-0.14172058715488953,0.23155279965462486,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,0.005759113744973565,0.0,0.02875049414882891,0.13908464626277692,low_connectivity,partial_correlation,60,residual,30,76,0.17471264367816092,0.02,0,5.066666666666666,0.44843098521232605,0.4068823754787445,1.2428696155548096,0.08850612491369247,0.03128282353281975,0.015463140793144703,-0.0017504141433164477,0.4605263157894737,0.5394736842105263,0.04683084413409233,0.015463140793144703,-0.0017504141433164477,0.1009143391976369,0.27078384798099764,-0.003548074940864678,1.0,1,0.6691201329231262,0.02344449982047081,3.09212327003479,0.3282615542411804,0.05952989310026169,0.33836147787196247,6,0.23333333333333334,0.18000000000000005,greedy,0.5333333333333333,0.8275862068965517,0.07648132741451263,0.0381864458322525,0.0,1.3190885083428745,38.25356674194336,5.0,1.9333333333333333,10.0,0.40718116260408443,0.1785714285714286,0.8028328611898017,0.8949826471121662,0.8711111111111111,0.10501735288783376
2023-08-11,-0.4583695136088008,28.56228056580914,0.08524355300859598,-0.5430409358518808,-6.6850622226360485,-6.7582235380663676,-0.18134759596106279,-0.14172058715488953,0.1977210528481238,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,-0.0017079090783871744,0.0,0.062151803527615415,0.13908464626277692,low_connectivity,partial_correlation,60,residual,30,76,0.17471264367816092,0.02,0,5.066666666666666,0.44001829624176025,0.38192713260650635,1.2482706308364868,0.08684571832418442,0.03057541511952877,0.015173044987022877,-0.0022497070021927357,0.4342105263157895,0.5657894736842105,0.046465445309877396,0.015173044987022877,-0.0022497070021927357,0.09693894702935599,0.24170616113744076,-0.1266660027204943,1.0,1,0.6376802921295166,0.05457117781043053,3.1047799587249756,0.2966980040073395,0.06027338653802872,0.3283084533019745,6,0.23333333333333334,0.18000000000000005,greedy,0.5333333333333333,0.8275862068965517,0.07461961358785629,0.03796923905611038,0.0,1.321236593969937,38.315861225128174,5.0,1.9333333333333333,11.0,0.4070593629960128,0.21176470588235297,1.0,1.0,1.0,0.0
2023-08-14,-0.5952802570441255,23.31587032611758,0.03866809881847476,-5.24641023969156,-9.910085748175721,-15.332494467014815,-0.1780997022740759,-0.12761055057819914,0.1946880979646719,-0.30000000000000004,-0.30000000000000004,0.035972840505078714,-0.003405863608907766,0.0,0.02875049414882891,0.054424426798477865,low_connectivity,partial_correlation,60,residual,30,77,0.17701149425287357,0.02,0,5.133333333333334,0.4451400339603424,0.3945310115814209,1.1173582077026367,0.08671558648347855,0.030207335948944092,0.015349656343460083,-0.0019707768224179745,0.44155844155844154,0.5584415584415584,0.04531094431877136,0.015349656343460083,-0.0019707768224179745,0.09603496758501694,0.2605633802816901,-0.0471825458134365,0.9666666666666667,2,0.6348617672920227,1.6933880034530012e-16,3.1070616245269775,0.3253859579563141,0.05854341387748718,0.3105695442652761,8,0.2,0.14222222222222222,greedy,0.6,0.7586206896551724,0.07358922809362411,0.03789437562227249,0.0,1.321291311033841,38.317448019981384,6.0,1.9333333333333333,10.0,0.3963297017461039,0.1785714285714286,0.6904056753219918,0.8490607877048845,0.8154761904761904,0.15093921229511553
2023-08-15,-0.45565196976067074,28.673308501531412,0.08768790264853257,5.357438175413833,-3.6649538880925796,-4.42272519114675,-0.18226975216584962,-0.12761055057819914,0.1876038485973586,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,0.0009895308572537736,0.0,0.0167711215868168,0.18141475599492637,low_connectivity,partial_correlation,60,residual,30,77,0.17701149425287357,0.02,0,5.133333333333334,0.43856409192085266,0.39161568880081177,1.1751357316970825,0.08543456345796585,0.029256606474518776,0.01512290071696043,-0.0017457065405324101,0.45454545454545453,0.5454545454545454,0.0455884225666523,0.01512290071696043,-0.0017457065405324101,0.09837504570592717,0.28169014084507044,-0.04477313414768941,1.0,1,0.628278374671936,0.05163668841123581,3.110358715057373,0.3025831878185272,0.057514041662216187,0.3112824146203798,5,0.26666666666666666,0.2177777777777778,greedy,0.5,0.8620689655172413,0.07228732854127884,0.037653837352991104,0.0,1.3237559219886517,38.3889217376709,5.0,1.9333333333333333,12.0,0.40753330560650863,0.16666666666666663,0.6293064967739318,0.8308218759204374,0.5868055555555556,0.16917812407956256
2023-08-16,-0.38289095602163,31.739226892644478,0.12844364937388192,3.0659183911130654,2.2086046058362605,-1.5209101995068544,-0.16458085326216026,-0.11350051400150891,0.22922313215030574,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,-0.007647294172087062,0.0,-0.01757936841027795,0.22374486572707597,low_connectivity,partial_correlation,60,residual,30,78,0.1793103448275862,0.02,0,5.2,0.4664584696292877,0.4154083728790283,1.2082840204238892,0.08970354497432709,0.03115023858845234,0.01608477346599102,-0.0019672568887472153,0.44871794871794873,0.5512820512820513,0.045417867600917816,0.01608477346599102,-0.0019672568887472153,0.09377685879895307,0.27586206896551724,-0.05076479212559693,1.0,1,0.6669551730155945,0.05361892655491829,3.115870475769043,0.33130785822868347,0.059071943163871765,0.30888475322348047,4,0.3333333333333333,0.2822222222222222,greedy,0.5,0.896551724137931,0.07339140772819519,0.038194045424461365,0.0,1.3184516142154563,38.23509681224823,5.0,1.9333333333333333,11.0,0.40824273747616796,0.1325301204819277,0.7044524632735948,0.7967509765429835,0.6986868686868687,0.20324902345701645
2023-08-17,-0.2981890933621651,35.51727440244192,0.1917024320457797,3.7780475097974424,6.4119529007809,2.4211222573514632,-0.13841399871347093,-0.08528044084812827,0.28488616350742685,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,0.0033757164839342355,0.0,-0.05395047546602536,0.22374486572707597,low_connectivity,partial_correlation,60,residual,30,80,0.1839080459770115,0.02,0,5.333333333333333,0.5077219605445862,0.4995027184486389,1.322996735572815,0.09519787132740021,0.032500363886356354,0.017507653683423996,-0.0026340249460190535,0.4375,0.5625,0.04497861489653587,0.017507653683423996,-0.0026340249460190535,0.09964543470523393,0.28227571115973743,-0.015332108037768721,1.0,1,0.7186828255653381,0.05649605765938759,3.1210732460021973,0.3685985505580902,0.05726122856140137,0.29479069143041914,4,0.3,0.26222222222222225,greedy,0.4666666666666667,0.896551724137931,0.07725013047456741,0.03887617960572243,0.0,1.3113833295887913,38.03011655807495,6.0,1.9333333333333333,10.0,0.4096288869578491,0.09638554216867468,0.7715498275446042,0.8187399934966805,0.7972222222222222,0.18126000650331953
2023-08-18,-0.33798966638962497,33.715926381411194,0.16052913836253127,-1.8013480210307264,5.153645815602054,-1.9759179210565705,-0.14864814794493938,-0.11350051400150891,0.2520837241209278,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,-0.021039034470146725,0.010799193307317538,-0.0088788290753736,0.22374486572707597,low_connectivity,partial_correlation,60,residual,30,78,0.1793103448275862,0.02,0,5.2,0.49158334732055664,0.47037506103515625,1.2590045928955078,0.09453526884317398,0.03200015798211098,0.016951149329543114,-0.0025616700295358896,0.4358974358974359,0.5641025641025641,0.04408053681254387,0.016951149329543114,-0.0025616700295358896,0.08664718734087157,0.26555023923444976,0.006281232358836445,1.0,1,0.688199520111084,0.06403134763240814,3.135453701019287,0.3377852737903595,0.05623791366815567,0.2932022695903144,4,0.4,0.30000000000000004,greedy,0.5,0.896551724137931,0.07543166726827621,0.038586344569921494,0.001262267416688223,1.312835615256737,38.07223284244537,5.0,1.9333333333333333,10.0,0.40779696054671,0.14117647058823535,0.36812616725461716,0.5162015743971273,0.483495670995671,0.4837984256028727
2023-08-21,-0.4020622759833041,30.91439292407594,0.11758398856325947,-2.8015334573352533,7.598522597958361,3.6316641488327157,-0.16300324373176905,-0.14172058715488953,0.2094580950158974,-0.30000000000000004,-0.30000000000000004,0.0674490759470226,-0.06504601239261716,0.008758910817224375,0.10062672952090113,0.18141475599492637,low_connectivity,partial_correlation,60,residual,30,76,0.17471264367816092,0.02,0,5.066666666666666,0.4689461588859558,0.48292601108551025,1.2388736009597778,0.09255516529083252,0.032281845808029175,0.016170559450984,-0.002621251391246915,0.4342105263157895,0.5657894736842105,0.04410400614142418,0.016170559450984,-0.002621251391246915,0.06321817158436674,0.17557251908396945,0.0028562355993015233,1.0,1,0.6485875248908997,0.03678601607680321,3.132934093475342,0.3429897427558899,0.05677780881524086,0.2955401653939742,5,0.3,0.22666666666666668,greedy,0.5,0.8620689655172413,0.07390453666448593,0.038415584713220596,0.0010237882974803991,1.3140513033702457,38.10748779773712,6.0,1.9333333333333333,11.0,0.4062722166065284,0.25,0.3522012578616352,0.5611205419166133,0.47007575757575754,0.4388794580833867
2023-08-22,-0.5257040075563865,25.8954814944639,0.05894962486602358,-5.018911429612039,-2.7778270070675113,-2.0870069535826765,-0.1664578783932365,-0.14172058715488953,0.2122018458143051,-0.30000000000000004,-0.30000000000000004,0.004496605063134826,-0.034430487526096176,0.0,0.018791738645469458,0.18141475599492637,low_connectivity,partial_correlation,60,residual,30,76,0.17471264367816092,0.02,0,5.066666666666666,0.4634985029697418,0.4362250566482544,1.2169663906097412,0.09147996455430984,0.03147449716925621,0.01598270609974861,-0.003602625336498022,0.40789473684210525,0.5921052631578947,0.04462287947535515,0.01598270609974861,-0.003602625336498022,0.07951766880853602,0.22388059701492538,0.05591233650832311,0.9333333333333333,2,0.6511372923851013,6.65230315277654e-09,3.1209750175476074,0.34319862723350525,0.055695030838251114,0.3199929479220413,5,0.3333333333333333,0.24444444444444446,greedy,0.4666666666666667,0.8620689655172413,0.07386483997106552,0.03830205649137497,0.0,1.3171813282473335,38.19825851917267,5.0,1.9333333333333333,12.0,0.38422295216228314,0.1686746987951807,0.5277777777777778,0.7171762106007155,0.5553968253968253,0.28282378939928454
