replication,old_rmse,new_rmse,old_mae,new_mae,brier_score,coverage_95,old_coverage_95,coverage_improvement,interval_score_95,old_interval_score_95,interval_score_change,var_exceedance_95,expected_shortfall_calibration_error,drawdown_probability_5,rmse_difference_new_minus_old,mae_difference_new_minus_old
530,0.06817230877297,0.05336802804313826,0.051749264546643865,0.04010152053881243,0.6682052116604531,0.9593908629441624,0.856175972927242,0.10321489001692041,0.33354682307121486,0.40156558633925304,-0.06801876326803818,0.04060913705583756,-0.05085602022905908,0.3409475465313029,-0.014804280729831733,-0.011647744007831438
531,0.06153137354111183,0.05140259146467161,0.046346546909639325,0.038197437004109054,0.6259748240236503,0.9703891708967851,0.8781725888324873,0.09221658206429784,0.319403294421142,0.34227433241111704,-0.02287103798997503,0.032148900169204735,-0.05619657324226676,0.33248730964467005,-0.010128782076440218,-0.00814910990553027
532,0.06905344826620789,0.05825625280014577,0.05176856793224533,0.04229923024460617,0.6331904673193729,0.9560067681895094,0.8519458544839256,0.10406091370558379,0.3535531965795484,0.44609053489147593,-0.09253733831192751,0.04230118443316413,-0.03330014724132163,0.4289340101522843,-0.010797195466062122,-0.009469337687639162
533,0.07139833275474933,0.05979731156197878,0.054314961448045304,0.045281250876779075,0.646135626541545,0.9458544839255499,0.8468697123519459,0.09898477157360408,0.37873920960568624,0.4554602646465765,-0.07672105504089027,0.050761421319796954,-0.05404984043485092,0.3883248730964467,-0.011601021192770546,-0.009033710571266229
534,0.07507496925083453,0.06603673720475398,0.057737437282989613,0.04879168643110735,0.6797027316926377,0.9153976311336718,0.805414551607445,0.10998307952622677,0.38609122832120785,0.5150740489274093,-0.12898282060620142,0.08714043993231811,-0.018088942401562502,0.39593908629441626,-0.00903823204608055,-0.008945750851882261
535,0.06504109418053955,0.0570212583656889,0.04784483568052205,0.040634069998664056,0.642849596440753,0.9390862944162437,0.8527918781725888,0.08629441624365486,0.3640040358965983,0.4228980212684479,-0.05889398537184959,0.06175972927241963,-0.02050022738831886,0.35109983079526225,-0.008019835814850648,-0.007210765681857995
536,0.06203012616311696,0.05214468238863724,0.047679727876303736,0.03901126993335232,0.6524382376187348,0.9695431472081218,0.8925549915397631,0.0769881556683587,0.32666714684232456,0.3319922821076848,-0.005325135265360215,0.032148900169204735,-0.061194039849795226,0.3494077834179357,-0.009885443774479724,-0.008668457942951416
537,0.06782219941599085,0.05298296309588253,0.0507290116956298,0.03920944975299611,0.6262897348767853,0.9534686971235194,0.8646362098138748,0.08883248730964466,0.3504687386540794,0.41461812893782835,-0.06414939028374894,0.046531302876480544,-0.06805680484466334,0.33248730964467005,-0.01483923632010832,-0.011519561942633691
538,0.07225017487729052,0.060354536479412565,0.05477721531345216,0.04459307335666755,0.6727979204810005,0.9170896785109983,0.8384094754653131,0.07868020304568524,0.4032633317953824,0.4764567913759863,-0.07319345958060391,0.08798646362098139,-0.041801737338446304,0.4196277495769882,-0.011895638397877953,-0.01018414195678461
539,0.06097181512370299,0.055704006605591855,0.04704009868188971,0.04198826756089739,0.66148562931403,0.9695431472081218,0.8874788494077834,0.08206429780033841,0.3209957028199457,0.3443061045876408,-0.02331040176769511,0.032148900169204735,-0.040810489767440866,0.3925549915397631,-0.005267808518111136,-0.00505183112099232
540,0.07418227490277234,0.06315673178106376,0.05698159371651591,0.04783893376054009,0.7152259969990165,0.9450084602368867,0.8688663282571912,0.07614213197969544,0.3811246264826011,0.4551136881496896,-0.07398906166708852,0.05752961082910321,-0.042029836779801405,0.4796954314720812,-0.011025543121708573,-0.009142659955975824
541,0.06741060899371128,0.060025875167773635,0.051808292230504295,0.04502282104886093,0.6631243191619715,0.94331641285956,0.8519458544839256,0.09137055837563446,0.3643800927434943,0.4382354837795973,-0.073855391036103,0.0532994923857868,-0.025040492735162706,0.38071065989847713,-0.007384733825937642,-0.006785471181643368
542,0.0642465664702655,0.05458620240856457,0.04852867154495918,0.040599870207750986,0.6497794850822126,0.9416243654822335,0.850253807106599,0.09137055837563446,0.3468144676471206,0.3926152634828321,-0.045800795835711505,0.0583756345177665,-0.03202463260584029,0.3079526226734349,-0.009660364061700927,-0.007928801337208191
543,0.07431003205378998,0.07062831610825403,0.05703614771154469,0.05344315931187525,0.6822451500688892,0.9314720812182741,0.8604060913705583,0.07106598984771573,0.4065288498203753,0.45722296167642373,-0.05069411185604844,0.07952622673434856,-0.05037763260728262,0.5524534686971235,-0.003681715945535957,-0.003592988399669435
544,0.05920957112170447,0.05210305421452844,0.046743796510190415,0.04025273536115884,0.625406704183027,0.9847715736040609,0.9035532994923858,0.08121827411167504,0.31657047916011327,0.3140875919146894,0.0024828872454238926,0.016074450084602367,-0.07687892532392661,0.3663282571912014,-0.007106516907176029,-0.006491061149031578
545,0.07266007161673516,0.059820026744320735,0.0557686012528887,0.044296296782699376,0.6760872640804397,0.9560067681895094,0.8485617597292724,0.10744500846023697,0.37446985064733407,0.4889310448082155,-0.11446119416088141,0.04568527918781726,-0.04260681939879016,0.48815566835871405,-0.01284004487241442,-0.01147230447018932
546,0.07007311785430258,0.06311585584686491,0.054104539767949565,0.04710039373774916,0.6925473077886101,0.9297800338409475,0.8282571912013537,0.10152284263959388,0.36406643099149355,0.43219663876628694,-0.0681302077747934,0.07445008460236886,-0.020569882659185246,0.39847715736040606,-0.006957262007437667,-0.0070041460302004074
547,0.0612965818669675,0.05388590510291665,0.0477404509959061,0.0393394587296457,0.6598746476888123,0.9619289340101523,0.856175972927242,0.10575296108291032,0.3225443423982955,0.3706921141048654,-0.04814777170656992,0.04230118443316413,-0.03408663384336344,0.40186125211505924,-0.007410676764050848,-0.008400992266260399
548,0.07496871309011643,0.06385818082148659,0.05747084207425852,0.04918703193154469,0.6786686255592794,0.9348561759729273,0.8384094754653131,0.09644670050761417,0.38027556939235485,0.4895834418380745,-0.10930787244571966,0.06260575296108291,-0.04388269535738856,0.4213197969543147,-0.011110532268629847,-0.00828381014271383
549,0.06718056230386295,0.05638610775808119,0.0510258170552333,0.04271996132888766,0.6367360820694485,0.9593908629441624,0.8637901861252115,0.0956006768189509,0.3449803008017756,0.41307171962540223,-0.06809141882362663,0.031302876480541454,-0.06084007654579862,0.35786802030456855,-0.010794454545781755,-0.008305855726345637
550,0.06527839352237182,0.054155387759349784,0.05092578704365641,0.03982705582889269,0.6575997345443629,0.9593908629441624,0.8747884940778342,0.08460236886632821,0.3338511855883596,0.3738507689102647,-0.03999958332190512,0.04060913705583756,-0.049299508512992474,0.3333333333333333,-0.011123005763022033,-0.011098731214763721
551,0.06480041411127313,0.05600581752764939,0.04901990325132097,0.04120085982964942,0.6817061954728983,0.955160744500846,0.8697123519458545,0.08544839255499148,0.3418670792833279,0.3768908938402477,-0.03502381455691983,0.046531302876480544,-0.03373843142626498,0.3925549915397631,-0.008794596583623741,-0.00781904342167155
552,0.07079976774687409,0.06491409590432785,0.053848348859233695,0.048117158469874806,0.6901769231937148,0.9247038917089678,0.8274111675126904,0.09729272419627744,0.3831503049581162,0.46007584294816944,-0.07692553799005325,0.07868020304568528,-0.010159609958424298,0.383248730964467,-0.005885671842546236,-0.0057311903893588895
553,0.06904533055852725,0.05466941837842862,0.05069013036075588,0.04073531055112898,0.6593359808461497,0.949238578680203,0.8967851099830795,0.05245346869712353,0.3761854089461528,0.40226735863159807,-0.02608194968544525,0.05245346869712352,-0.051998301059789254,0.30456852791878175,-0.014375912180098635,-0.009954819809626904
554,0.06633471227195774,0.056409127199995045,0.05190463304751444,0.04475679017864498,0.6620882083108031,0.9813874788494078,0.8544839255499154,0.12690355329949243,0.3122175309739796,0.35740668315011076,-0.045189152176131175,0.014382402707275803,-0.06839647877622732,0.37986463620981387,-0.009925585071962693,-0.007147842868869464
555,0.06914198530999482,0.05875675932108798,0.051590832963658906,0.042474537669527204,0.6779322050869729,0.9357021996615905,0.850253807106599,0.08544839255499148,0.37196056663464966,0.4566309483167732,-0.08467038168212354,0.06852791878172589,-0.023076448946466294,0.4272419627749577,-0.010385225988906843,-0.009116295294131702
556,0.07040017944525517,0.061802008190224245,0.05267325017441743,0.045493574008083154,0.6662356493750046,0.9331641285956007,0.8375634517766497,0.09560067681895101,0.3702786350596792,0.44638954332767766,-0.07611090826799849,0.0676818950930626,-0.013587538812769001,0.3189509306260575,-0.008598171255030929,-0.007179676166334276
557,0.0689532955420407,0.05766267922565928,0.05231851581755069,0.04338245322449721,0.6691652345770519,0.9483925549915397,0.8434856175972927,0.10490693739424706,0.3491468708090911,0.44449963391664116,-0.09535276310755003,0.046531302876480544,-0.03255774142479956,0.3629441624365482,-0.011290616316381424,-0.008936062593053483
558,0.06122498521920879,0.045786020509646835,0.04636444440283708,0.03420936505231782,0.6154709828176673,0.988155668358714,0.8925549915397631,0.0956006768189509,0.30476975658042843,0.3419966236963118,-0.037226867115883355,0.009306260575296108,-0.07864974679027209,0.311336717428088,-0.015438964709561957,-0.012155079350519259
559,0.06863845204838408,0.0594411594641769,0.053161307879981516,0.045136372302673824,0.6726489268505639,0.9526226734348562,0.8654822335025381,0.08714043993231813,0.3516276968793432,0.420871152760696,-0.06924345588135278,0.043993231810490696,-0.050566861561934656,0.42047377326565144,-0.009197292584207178,-0.008024935577307692
560,0.06634479949614545,0.05463942913888523,0.048757359266552766,0.040285649994611164,0.6561751858925681,0.9475465313028765,0.8993231810490694,0.048223350253807085,0.3702494227039617,0.3885895526464861,-0.018340129942524375,0.051607445008460234,-0.05887277153908191,0.3900169204737733,-0.011705370357260221,-0.008471709271941602
561,0.0740173462851148,0.06288581137113862,0.056887917247725975,0.047259910191639866,0.6861684580623528,0.9357021996615905,0.8282571912013537,0.10744500846023686,0.390853229465794,0.4698506760220272,-0.0789974465562332,0.06598984771573604,-0.023520470785961506,0.383248730964467,-0.011131534913976185,-0.009628007056086109
562,0.06543619766562353,0.05196702861850603,0.05077666495498045,0.039486538877998384,0.632678141255009,0.961082910321489,0.8604060913705583,0.10067681895093061,0.32541125694605316,0.34638370113010697,-0.020972444184053807,0.038917089678511,-0.05084739400867651,0.23688663282571912,-0.0134691690471175,-0.011290126076982064
563,0.06886171971504272,0.05705243882967073,0.05181177761370449,0.04157646468212913,0.6567835300335823,0.9475465313028765,0.8358714043993232,0.1116751269035533,0.36283497045821167,0.43475625337153334,-0.07192128291332167,0.0532994923857868,-0.025435053989732198,0.32741116751269034,-0.01180928088537199,-0.010235312931575362
564,0.07646856659575443,0.06261864668494795,0.05716714259860304,0.044658461104289525,0.6595598949280941,0.928087986463621,0.823181049069374,0.10490693739424706,0.3768213513383346,0.47125997492279004,-0.09443862358445543,0.0727580372250423,-0.022822049198181232,0.350253807106599,-0.013849919910806488,-0.012508681494313514
565,0.06880303920912242,0.05489140924256682,0.051946630668125465,0.041351846226865725,0.6526077350729993,0.9483925549915397,0.8697123519458545,0.07868020304568524,0.34067783421714254,0.40823545884108825,-0.06755762462394571,0.051607445008460234,-0.06373320809963233,0.30879864636209814,-0.013911629966555601,-0.01059478444125974
566,0.07529098454275142,0.06557223049794957,0.058031264734036976,0.05096107160582768,0.6705959428477192,0.9568527918781726,0.8553299492385786,0.10152284263959399,0.34454423155533254,0.4304359021474705,-0.08589167059213798,0.03722504230118443,-0.05386300784330483,0.4128595600676819,-0.009718754044801853,-0.007070193128209293
567,0.06663549210643588,0.058229427448653726,0.05072312211030463,0.04383730185104526,0.6599455322319934,0.9509306260575296,0.873942470389171,0.0769881556683587,0.363572923478857,0.39298447143131315,-0.029411547952456152,0.049069373942470386,-0.04458560539899467,0.3333333333333333,-0.008406064657782153,-0.006885820259259372
568,0.07100735652193735,0.0621134820228997,0.05493363517850935,0.04798020540394561,0.712425931970849,0.9424703891708968,0.8494077834179357,0.0930626057529611,0.3608396519155997,0.41584631940985156,-0.05500666749425187,0.06006768189509306,-0.039461644384282984,0.42047377326565144,-0.008893874499037648,-0.006953429774563737
569,0.07058689304258857,0.057897945468034534,0.05367109245278149,0.04355728783007562,0.6402772493522682,0.9602368866328257,0.871404399323181,0.08883248730964466,0.3623911316245699,0.4248963268535856,-0.06250519522901571,0.038917089678511,-0.06605828557442942,0.42047377326565144,-0.012688947574554035,-0.01011380462270587
570,0.06174886130238436,0.05746983269380476,0.04692362552567435,0.043145104774378766,0.6534363348000238,0.9636209813874789,0.8883248730964467,0.07529610829103217,0.3309154677037478,0.3714546980394508,-0.040539230335703,0.038917089678511,-0.04260730805961871,0.4179357021996616,-0.004279028608579601,-0.003778520751295582
571,0.06282953204387491,0.05437544815296977,0.047016271243198286,0.039503770806253245,0.646774133900437,0.9602368866328257,0.8730964467005076,0.08714043993231813,0.3333432561543966,0.4024419541765255,-0.06909869802212892,0.03807106598984772,-0.025771864103720094,0.3604060913705584,-0.008454083890905142,-0.007512500436945041
572,0.05665472126818841,0.05297791051117438,0.04436459997153501,0.04014942743810355,0.6273717571025936,0.9788494077834179,0.9128595600676819,0.06598984771573602,0.3137612971334123,0.2814372112114133,0.03232408592199898,0.015228426395939087,-0.0599067629812942,0.3257191201353638,-0.0036768107570140304,-0.004215172533431462
573,0.06492925163912165,0.050818733701997625,0.049127613929024413,0.0380232712527658,0.6587140970584503,0.9585448392554992,0.850253807106599,0.10829103214890012,0.34983763805136836,0.4059922636683302,-0.05615462561696183,0.04230118443316413,-0.05743518941834104,0.38917089678510997,-0.014110517937124027,-0.011104342676258615
574,0.0730578617072814,0.059208923775032105,0.05569477377277448,0.04544661304300043,0.6719431257475356,0.9407783417935702,0.8384094754653131,0.10236886632825715,0.37850122490656013,0.4500982375260111,-0.07159701261945095,0.05922165820642978,-0.047027152924203536,0.38578680203045684,-0.013848937932249297,-0.010248160729774046
575,0.06252052915771893,0.05576422387332359,0.048726234407629465,0.04240948143721874,0.6561129494520059,0.9500846023688664,0.8705583756345178,0.07952622673434862,0.3550839629804851,0.3904886896476076,-0.035404726667122466,0.047377326565143825,-0.05000829943493243,0.3392554991539763,-0.006756305284395338,-0.006316752970410726
576,0.07349546990647646,0.06280932722287315,0.05674328905973796,0.04781061871481147,0.6791811105823992,0.9357021996615905,0.8485617597292724,0.08714043993231813,0.37991077341029855,0.45916186416085053,-0.07925109075055198,0.06683587140439932,-0.06015386414477353,0.47377326565143824,-0.010686142683603309,-0.008932670344926487
577,0.06481547148869858,0.05668897131707647,0.04927435248880139,0.04161524016012981,0.6741585701518328,0.9534686971235194,0.8595600676818951,0.09390862944162437,0.3446702847944314,0.4078919015968331,-0.06322161680240168,0.047377326565143825,-0.026598052012733964,0.34856175972927245,-0.008126500171622114,-0.007659112328671579
578,0.06316345389313678,0.05271819381955251,0.04866208142088488,0.0392361423371613,0.6441114119383228,0.9805414551607445,0.8984771573604061,0.08206429780033841,0.32690423130232443,0.33599534998422154,-0.009091118681897103,0.015228426395939087,-0.07590010655211284,0.35109983079526225,-0.010445260073584269,-0.009425939083723578
579,0.05711714574703118,0.047597418793638685,0.04527808433006893,0.037054337741297336,0.6484579734977916,0.9780033840947546,0.8950930626057529,0.08291032148900168,0.3029910554039993,0.3160011100759805,-0.013010054671981186,0.018612521150592216,-0.0816358398147367,0.2656514382402707,-0.009519726953392496,-0.008223746588771591
580,0.06494375639081301,0.05587335389978007,0.04923260008023362,0.040863591353802006,0.6687140937981888,0.9390862944162437,0.8401015228426396,0.09898477157360408,0.36468395212438065,0.44509665063619597,-0.08041269851181532,0.06514382402707276,-0.02980778632414774,0.3739424703891709,-0.009070402491032942,-0.008369008726431613
581,0.06260292282600563,0.05673946375718609,0.048576634661289676,0.043185130014883284,0.6715294138204633,0.9712351945854484,0.8866328257191202,0.08460236886632821,0.3329263495631243,0.3467205652094631,-0.013794215646338814,0.027918781725888325,-0.053999679266932554,0.4365482233502538,-0.005863459068819542,-0.005391504646406392
582,0.07046856135840936,0.05991653511892338,0.05490966956989563,0.04502849951440106,0.6739705864916404,0.9424703891708968,0.8587140439932318,0.08375634517766495,0.3595527343520167,0.4210014817763516,-0.061448747424334926,0.05922165820642978,-0.04237187541907847,0.4593908629441624,-0.010552026239485979,-0.009881170055494569
583,0.06791486943177691,0.06768345267865296,0.05251471534242296,0.05127071191924803,0.6862190524014615,0.9153976311336718,0.8443316412859561,0.07106598984771573,0.41699299075399915,0.48158419855987267,-0.06459120780587352,0.07698815566835872,-0.01180540214920106,0.4213197969543147,-0.00023141675312395027,-0.001244003423174933
584,0.07835973122476401,0.06992761966600318,0.05896627927960086,0.05174679453903703,0.6952710267451941,0.9010152284263959,0.8071065989847716,0.09390862944162437,0.4378385752722416,0.6084723306322946,-0.17063375536005293,0.10236886632825719,-0.010266661686941153,0.4450084602368866,-0.008432111558760835,-0.007219484740563831
585,0.07424714740374946,0.059760511660106784,0.05659027079272955,0.047312378850403514,0.6680362604544818,0.9534686971235194,0.871404399323181,0.08206429780033841,0.3705723258793619,0.41089317258680125,-0.04032084670743935,0.04145516074450085,-0.08974456438981951,0.41455160744500846,-0.01448663574364268,-0.009277891942326033
586,0.0736793936670688,0.06657553926213194,0.05668621414445373,0.05030859884034373,0.6731421157644667,0.9323181049069373,0.8291032148900169,0.10321489001692041,0.3927871514787604,0.4685198790223922,-0.0757327275436318,0.06345177664974619,-0.027467417954103956,0.4077834179357022,-0.007103854404936855,-0.006377615304110004
587,0.06496882486233231,0.054542251489977836,0.04978545359220047,0.042013269343362844,0.644173121705373,0.9636209813874789,0.8756345177664975,0.08798646362098139,0.33579622396672343,0.3743291841353099,-0.03853296016858648,0.03553299492385787,-0.06300659754793214,0.311336717428088,-0.010426573372354475,-0.0077721842488376255
588,0.07010485386021546,0.060978174125487096,0.052922477116656715,0.04531552739431971,0.6873350307477654,0.9450084602368867,0.8688663282571912,0.07614213197969544,0.37999830422758757,0.42110418790652565,-0.04110588367893808,0.06006768189509306,-0.048247897696440445,0.4983079526226734,-0.009126679734728367,-0.0076069497223370044
589,0.05899345822466337,0.04871600476584281,0.04615498970497677,0.03679477778970807,0.6201271096159106,0.9856175972927242,0.8781725888324873,0.10744500846023697,0.3238212552731708,0.3346697291493576,-0.010848473876186815,0.015228426395939087,-0.07292368802145087,0.31049069373942473,-0.010277453458820557,-0.009360211915268701
590,0.06966522429341276,0.05651480904035013,0.05347371521046931,0.041592940222240214,0.6332603987612401,0.9390862944162437,0.8527918781725888,0.08629441624365486,0.3564864650497261,0.4548136583321727,-0.0983271932824466,0.05668358714043993,-0.04675992694286252,0.3316412859560068,-0.013150415253062632,-0.011880774988229093
591,0.06464117071263116,0.05249599737489839,0.04890254579481077,0.040087631752057505,0.6428945243179498,0.9619289340101523,0.8663282571912013,0.09560067681895101,0.3319739877554674,0.36407069696355937,-0.03209670920809199,0.03807106598984772,-0.07552528995470903,0.36125211505922167,-0.012145173337732768,-0.008814914042753266
592,0.06514846183028437,0.05669065961633976,0.05060993124235011,0.044485620474375515,0.6676433591674044,0.9424703891708968,0.8570219966159053,0.08544839255499148,0.366246197745234,0.38039155480224374,-0.014145357057009755,0.05752961082910321,-0.05557897538099402,0.3663282571912014,-0.008457802213944612,-0.0061243107679745945
593,0.07494776222223627,0.05996338620080905,0.057148063478530166,0.04421347212104733,0.6724532232169145,0.9458544839255499,0.8299492385786802,0.11590524534686975,0.3687266329538074,0.4713698556931456,-0.10264322273933818,0.0583756345177665,-0.04435050198947904,0.46362098138747887,-0.014984376021427222,-0.012934591357482837
594,0.06716984810023936,0.05478752545989124,0.051255092310366394,0.04174550458186208,0.6337161124576975,0.9500846023688664,0.8553299492385786,0.09475465313028775,0.3329114692684649,0.39390911947623464,-0.06099765020776976,0.04568527918781726,-0.05734770746130112,0.2817258883248731,-0.012382322640348123,-0.009509587728504312
595,0.0679069367620359,0.05311157244766147,0.05230533500630143,0.040639521083620275,0.6378042482830046,0.9737732656514383,0.8697123519458545,0.10406091370558379,0.34212511778627364,0.3813074415501632,-0.03918232376388958,0.023688663282571912,-0.08879219360534246,0.37817258883248733,-0.01479536431437442,-0.011665813922681158
596,0.0640773876616796,0.052703127201103615,0.05021122535056531,0.04150845910192147,0.652701149831261,0.9890016920473773,0.8824027072758037,0.10659898477157359,0.32730521821122316,0.35459815954623547,-0.02729294133501231,0.00676818950930626,-0.0843650001998705,0.42385786802030456,-0.011374260460575984,-0.008702766248643842
597,0.07128691146689341,0.05831085807977693,0.05421876924758755,0.04310566383852067,0.6527458563060281,0.9670050761421319,0.8612521150592216,0.10575296108291032,0.34394858794743505,0.4372601915785126,-0.09331160363107754,0.032148900169204735,-0.05252856363880762,0.40186125211505924,-0.012976053387116479,-0.011113105409066876
598,0.06633118791064825,0.057011047304965125,0.04973490619809498,0.04058461089901663,0.6562420509566067,0.94331641285956,0.8697123519458545,0.07360406091370553,0.3567959780922406,0.4218576668538365,-0.0650616887615959,0.05922165820642978,-0.021425057694936522,0.3570219966159052,-0.009320140605683126,-0.009150295299078348
599,0.06462742835857893,0.05587576631744887,0.04933677769640649,0.041289551820133746,0.6405133088970923,0.9416243654822335,0.8747884940778342,0.06683587140439928,0.3573039409796236,0.3987175499889218,-0.04141360900929819,0.05668358714043993,-0.03134093359451723,0.28849407783417935,-0.008751662041130058,-0.008047225876272747
600,0.06557117743560557,0.05267597567412286,0.04873345542855682,0.03891188292688136,0.6321806102593827,0.9382402707275804,0.8604060913705583,0.07783417935702208,0.35848438177820896,0.40281422096795116,-0.044329839189742204,0.05922165820642978,-0.05973877947800159,0.37817258883248733,-0.012895201761482712,-0.009821572501675459
601,0.057061955609918266,0.04957730040992754,0.04416086936431933,0.03868177595533822,0.6367990137053057,0.994077834179357,0.8942470389170897,0.09983079526226735,0.28783612494190913,0.2942361635100279,-0.006400038568118771,0.0025380710659898475,-0.08230355509675939,0.35194585448392557,-0.007484655199990725,-0.00547909340898111
602,0.06760607830947721,0.06035689759460352,0.052542772882954024,0.04739919379403874,0.6474592190203213,0.961082910321489,0.8688663282571912,0.09221658206429773,0.35200037990295285,0.3761351500782921,-0.02413477017533927,0.030456852791878174,-0.06314599243434801,0.37055837563451777,-0.007249180714873689,-0.005143579088915287
603,0.0721801644063681,0.059813261560598144,0.05562786847369744,0.04494778061741651,0.6601393724572132,0.9636209813874789,0.8587140439932318,0.10490693739424706,0.3554822615062609,0.41790328849439023,-0.06242102698812935,0.03807106598984772,-0.053993099638352,0.38747884940778343,-0.012366902845769953,-0.010680087856280926
604,0.0689819800260214,0.057324025191022504,0.05271809213544212,0.04290995843046141,0.697993128477536,0.9306260575296108,0.8206429780033841,0.10998307952622666,0.3429848068502926,0.4296493047316549,-0.08666449788136232,0.07191201353637902,-0.03570834055280572,0.3629441624365482,-0.011657954834998902,-0.00980813370498071
605,0.06824113206444975,0.056835138716752116,0.05188019052535619,0.04194478945079382,0.669484752489244,0.9467005076142132,0.868020304568528,0.07868020304568524,0.37950944346177623,0.4365526446305899,-0.05704320116881367,0.05499153976311337,-0.05246344437973502,0.4509306260575296,-0.01140599334769763,-0.009935401074562367
606,0.0663523975409555,0.0580703324514047,0.05093116149929712,0.044735321099049395,0.6472829633792717,0.9576988155668359,0.8544839255499154,0.10321489001692052,0.32838731342437577,0.38982669700555783,-0.06143938358118206,0.04145516074450085,-0.051912333787920956,0.37140439932318103,-0.008282065089550796,-0.006195840400247725
607,0.07096973514841699,0.06112456763197966,0.054299749165432586,0.04494251334959263,0.6480233053990587,0.9357021996615905,0.823181049069374,0.11252115059221657,0.36514143309717323,0.48402736545291936,-0.11888593235574613,0.06852791878172589,-0.02546636294435453,0.377326565143824,-0.009845167516437332,-0.009357235815839957
608,0.060964581940916404,0.04995813504813785,0.04614304760840367,0.037681218069860294,0.641119718321532,0.9813874788494078,0.8917089678510999,0.08967851099830793,0.3110888482195414,0.34987929097868675,-0.03879044275914534,0.01692047377326565,-0.06091777691206143,0.37986463620981387,-0.011006446892778556,-0.008461829538543374
609,0.0582716927467226,0.053877241961415405,0.0455293789139826,0.04061827864041676,0.6708941431724594,0.9729272419627749,0.877326565143824,0.0956006768189509,0.2957555122040374,0.3136699402873645,-0.017914428083327105,0.023688663282571912,-0.03650163008421431,0.3333333333333333,-0.004394450785307195,-0.004911100273565838
610,0.06805582323898479,0.05898311549865138,0.051442492526072844,0.043499830478595305,0.6671966132258054,0.9357021996615905,0.8443316412859561,0.09137055837563446,0.3770436645693998,0.446775148038121,-0.06973148346872121,0.06345177664974619,-0.03907946818515795,0.37140439932318103,-0.009072707740333412,-0.007942662047477539
611,0.06852871944902592,0.05692948163873619,0.050482044570112114,0.041845971619611365,0.6477976053574299,0.9348561759729273,0.8384094754653131,0.09644670050761417,0.37854145739953604,0.48574405134352067,-0.10720259394398463,0.06260575296108291,-0.0384410498748764,0.36548223350253806,-0.011599237810289723,-0.00863607295050075
612,0.06900031282676747,0.05856868880845512,0.05113864778804533,0.04192988675650092,0.6508890895533896,0.9390862944162437,0.8654822335025381,0.07360406091370564,0.38352549029787597,0.47578488456456997,-0.092259394266694,0.06260575296108291,-0.0328117316531121,0.3849407783417936,-0.010431624018312345,-0.009208761031544416
613,0.06670913797029147,0.05970781735122934,0.05173774185398297,0.04518530379343709,0.6641419475194978,0.9424703891708968,0.8527918781725888,0.08967851099830793,0.3752226345020496,0.41200373527125456,-0.03678110076920493,0.06175972927241963,-0.048872577819028845,0.4272419627749577,-0.007001320619062133,-0.0065524380605458815
614,0.06505695700665179,0.057613739518362295,0.04947618744018492,0.04428923111870717,0.6576538542709786,0.955160744500846,0.8629441624365483,0.09221658206429773,0.35715570253519235,0.4226586166696449,-0.06550291413445253,0.046531302876480544,-0.052500099430889624,0.39678510998307953,-0.007443217488289494,-0.005186956321477754
615,0.059925816019426786,0.049711727637148505,0.04507515754597135,0.03783827493754856,0.6159079275354593,0.9636209813874789,0.8849407783417935,0.07868020304568535,0.323252717712823,0.3323941797255042,-0.009141462012681234,0.03299492385786802,-0.06447268884743541,0.23688663282571912,-0.010214088382278282,-0.007236882608422791
616,0.06743067999360086,0.053275812300850385,0.049741571554153874,0.039726962194032295,0.6578802173189027,0.9517766497461929,0.8570219966159053,0.09475465313028764,0.3647939069870264,0.4163711532075149,-0.05157724622048848,0.04991539763113367,-0.05486462455362934,0.3900169204737733,-0.014154867692750477,-0.010014609360121579
617,0.06705421355303665,0.057683448945356285,0.05026036191769367,0.043009084876595896,0.6603011431976746,0.9475465313028765,0.8612521150592216,0.08629441624365486,0.36741916669017055,0.41897404362060797,-0.05155487693043742,0.04991539763113367,-0.045045808519717206,0.3824027072758037,-0.009370764607680361,-0.0072512770410977714
618,0.0679329184967209,0.055545073360765904,0.05098938136215861,0.04117845048376005,0.665654764221607,0.9543147208121827,0.8764805414551607,0.07783417935702197,0.3400783783361199,0.38998287792360103,-0.04990449958748111,0.04314720812182741,-0.04651960012930276,0.350253807106599,-0.012387845135954992,-0.009810930878398558
619,0.06664701401087202,0.054092782631892225,0.050398952405470376,0.04096018272909604,0.6642094488150072,0.9644670050761421,0.8722504230118443,0.09221658206429784,0.32726546589560807,0.3914636864439074,-0.06419822054829932,0.03468697123519458,-0.05254539179600354,0.3730964467005076,-0.012554231378979791,-0.009438769676374338
620,0.06715907712737083,0.05541117415377368,0.051074397827867206,0.042735964800319055,0.6647128089859748,0.9780033840947546,0.8976311336717429,0.08037225042301177,0.3215111458849522,0.34501473713781117,-0.023503591252858946,0.024534686971235193,-0.07197152964241973,0.41539763113367173,-0.011747902973597152,-0.00833843302754815
621,0.07703187619327753,0.06502086821265844,0.058954239747489194,0.048909957729562054,0.7113205722692548,0.949238578680203,0.8485617597292724,0.10067681895093061,0.3705002805123311,0.47938313182761155,-0.10888285131528047,0.0532994923857868,-0.044367475982722504,0.5109983079526227,-0.01201100798061909,-0.01004428201792714
