paths,ess,ess_ratio,maximum_normalized_weight,weight_coefficient_of_variation,log_weight_min,log_weight_max,tail_events_generated_mdd_7,mcse_mdd_7,transition_strength,shock_strength,probability_negative_return,probability_mdd_3,probability_mdd_5,probability_mdd_7,probability_mdd_10,var_95,var_99,expected_shortfall_95,expected_shortfall_99,variance_reduction_ratio_mdd_7,ess_accepted,selected
20000,19510.73781523245,0.9755368907616224,7.518087546730474e-05,0.15835580147754086,-0.862241419828383,0.4080279745641101,3742,0.002343875576526014,0.1,0.05,0.4276034809979651,0.6745599396048083,0.34458615941779186,0.1511108898076931,0.03206827203642814,-0.07536652787271625,-0.11075166367128976,-0.09749286144691988,-0.13029018424508218,1.1418569094269684,True,False
20000,18132.543910016924,0.9066271955008463,0.00012085198944111018,0.320919295796886,-1.9399000053405433,0.8816282826911885,4482,0.0021987482735866064,0.2,0.1,0.43169153678696903,0.6819665237569755,0.3456935475823633,0.1474785539203197,0.03282163625095773,-0.0751238500695539,-0.11245402605909136,-0.09780616459450887,-0.1313957870901896,1.2975669300961716,True,False
20000,16047.693803095366,0.8023846901547683,0.00016821865384501376,0.49627109078742593,-3.0474826497692935,1.2192110142644677,5348,0.0021297576006811324,0.3,0.15,0.42614670886970596,0.6788796290389149,0.3391725350933247,0.14531966618966163,0.031474957816157764,-0.07442803105672749,-0.11259837347893226,-0.09718469281726949,-0.13053119061956703,1.382994451715616,True,True
