date,actual_severity,horizon,anchor_mode,regime,volatility_bin,current_drawdown_bin,current_drawdown_severity,median_egarch_student_t,median_residual_block_bootstrap,median_hybrid_monte_carlo,median_historical_empirical,median_hybrid_importance_sampling,conformal_upper_80,conformal_covered_80,conformal_upper_90,conformal_covered_90,conformal_upper_95,conformal_covered_95,conformal_upper_99,conformal_covered_99
2021-10-04,-0.0,1,origin_peak,3,1,0,0.056841304822322525,0.0,0.0,0.0,0.0,0.0,0.0046208943604092445,1.0,0.00889333300029238,1.0,0.01852522921367583,1.0,0.04939834505233842,1.0
2021-10-05,-0.0,1,origin_peak,3,1,0,0.04621656445605404,0.0,0.0,0.0,0.0,0.0,0.004364691711084112,1.0,0.008496082012703021,1.0,0.018017870752057408,1.0,0.04862876713190156,1.0
2021-10-06,-0.0,1,origin_peak,3,1,0,0.04045005527118084,0.0,0.0,0.0,0.0,0.0,0.0045215487843911495,1.0,0.008739300628354152,1.0,0.01832851153417525,1.0,0.04909998096439916,1.0
2021-10-07,-0.0,1,origin_peak,3,1,0,0.038218085293641346,0.0,0.0,0.0,0.0,0.0,0.0045785867041509,1.0,0.008827737157394488,1.0,0.018441455816766594,1.0,0.04927128843877393,1.0
2021-10-08,-0.0,1,origin_peak,3,1,0,0.033472508748336516,0.0,0.0,0.0,0.0,0.0,0.004386599677668079,1.0,0.008530052934934695,1.0,0.018061260139486168,1.0,0.048694589286185086,1.0
2021-10-11,-0.0,1,origin_peak,3,1,0,0.018433114830278763,0.0,0.0,0.0,0.0,0.0,0.0042061470812718715,1.0,0.008250224960198005,1.0,0.017703839955767964,1.0,0.04815233230505067,1.0
2021-10-12,0.002071981646113996,1,origin_peak,3,1,0,0.01793320988262792,0.0,0.0,0.0,0.0,0.0,0.004703591614083513,1.0,0.00902154538517197,1.0,0.018688966898164128,1.0,0.04964665986511785,1.0
2021-10-13,4.3106235317114105e-05,1,origin_peak,3,1,0,0.019968034247009325,0.0,0.0,0.0,0.0,0.0,0.004654698110238775,1.0,0.008945742246856292,1.0,0.018592161504468296,1.0,0.04949985176239091,1.0
2021-10-14,-0.0,1,origin_peak,3,1,0,0.020010279735543257,0.0,0.0,0.0,0.0,0.0,0.004392647686467632,1.0,0.008539432284583648,1.0,0.018073237879118298,1.0,0.04871276125226098,1.0
2021-10-15,-0.0,1,origin_peak,3,1,0,0.019411801981313315,0.0,0.0,0.0,0.0,0.0,0.003925878125296101,1.0,0.007815555294205745,1.0,0.017148585436782215,1.0,0.04730972938153821,1.0
2021-10-18,0.00014331472630468856,1,origin_peak,3,0,0,0.017419223105465842,0.0,0.0,0.0,0.0,0.0,0.00473197009932913,1.0,0.008978697081659992,1.0,0.014070043519895825,1.0,0.032638059148154874,1.0
2021-10-19,0.0010965148029498106,1,origin_peak,3,0,0,0.017560041400578763,0.0,0.0,0.0,0.0,0.0,0.0042804728313974305,1.0,0.008278120385115106,1.0,0.013174766854208264,1.0,0.03127819128479781,1.0
2021-10-20,0.006478691347395538,1,origin_peak,3,0,0,0.018637301358192526,0.0,0.0,0.0,0.0,0.0,0.0037981506488911077,0.0,0.007529519108687599,1.0,0.012217924178403172,1.0,0.029824088478050848,1.0
2021-10-21,-0.0,1,origin_peak,3,0,0,0.024995247382539887,0.0,0.0,0.0,0.0,0.0,0.003375733928351776,1.0,0.006873729714755972,1.0,0.011379542940121445,1.0,0.02854940496530356,1.0
2021-10-22,0.00276410123520765,1,origin_peak,3,0,0,0.021847958486766572,0.0,0.0,0.0,0.0,0.0,0.0033515344425729676,1.0,0.00683615550548311,1.0,0.011331502993416342,1.0,0.028476346434615274,1.0
2021-10-25,-0.0,1,origin_peak,3,0,0,0.024551669752934213,0.0,0.0,0.0,0.0,0.0,0.0033180308114431067,1.0,0.006784135086094101,1.0,0.011264990729105029,1.0,0.028375193627141138,1.0
2021-10-26,-0.0,1,origin_peak,3,0,0,0.020165179860167304,0.0,0.0,0.0,0.0,0.0,0.0032641232996872827,1.0,0.00670043153837796,1.0,0.011157967795443091,1.0,0.028212423586807867,1.0
2021-10-27,-0.0,1,origin_peak,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003290997543900387,1.0,0.006742159911994894,1.0,0.01121132186875895,1.0,0.028293571585379262,1.0
2021-10-28,-0.0,1,origin_peak,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004856348694830315,1.0,0.009171659668539722,1.0,0.014316602789622102,1.0,0.033012454548440595,1.0
2021-10-29,0.003669673952931163,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004642312451318964,1.0,0.00892654023801287,1.0,0.01856763791843352,1.0,0.04946265846405107,1.0
2021-11-01,-0.0,1,origin_peak,3,1,0,0.003669673952931163,0.0,0.0,0.0,0.0,0.0,0.005115157960967287,1.0,0.009659542326976855,1.0,0.01950365156485734,1.0,0.050881852506733716,1.0
2021-11-02,0.005618054886193158,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005190370175109371,0.0,0.009776118767609199,1.0,0.019652497401377533,1.0,0.051107467263079465,1.0
2021-11-03,-0.0,1,origin_peak,3,1,0,0.005618054886193158,0.0,0.0,0.0,0.0,0.0,0.0053420127733211364,1.0,0.010011143607248862,1.0,0.019952562084338044,1.0,0.0515622432521351,1.0
2021-11-04,-0.0,1,origin_peak,3,1,0,0.002836566927832851,0.0,0.0,0.0,0.0,0.0,0.0053380737444918,1.0,0.010005039719094833,1.0,0.019944769708356236,1.0,0.051550434081888974,1.0
2021-11-05,-0.0,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050886706812839355,1.0,0.009618487765242656,1.0,0.01945123114242253,1.0,0.050802390202022374,1.0
2021-11-08,0.004136088908876512,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00486942384304212,1.0,0.009278631393959125,1.0,0.01901726741894183,1.0,0.05014448158357221,1.0
2021-11-09,-0.0,1,origin_peak,3,1,0,0.004136088908876512,0.0,0.0,0.0,0.0,0.0,0.004788215774164661,1.0,0.009152738933612903,1.0,0.01885650531007943,1.0,0.04990072093818265,1.0
2021-11-10,0.0018225007167138596,1,origin_peak,3,1,0,0.0017375661808295417,0.0,0.0,0.0,0.0,0.0,0.004612411874399647,1.0,0.008880181794216235,1.0,0.018508433742365216,1.0,0.04937286965463239,1.0
2021-11-11,-0.0,1,origin_peak,3,1,0,0.0035569001819334423,0.0,0.0,0.0,0.0,0.0,0.004296151026205286,1.0,0.008389797617842754,1.0,0.017882116516968583,1.0,0.048422818183041394,1.0
2021-11-12,-0.0,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003897447641060814,1.0,0.007771459032942851,1.0,0.017092251596888874,1.0,0.047224226518607915,1.0
2021-11-15,0.006853721801201362,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003786617460713848,0.0,0.0075995499241848785,1.0,0.016872631763955925,1.0,0.04689087264154035,1.0
2021-11-16,-0.0,1,origin_peak,3,0,0,0.006853721801201362,0.0,0.0,0.0,0.0,0.0,0.004872748819708006,1.0,0.009197102469955643,1.0,0.014349110604089055,1.0,0.033061812782250066,1.0
2021-11-17,0.004079005318968765,1,origin_peak,3,0,0,0.0004876165708365132,0.0,0.0,0.0,0.0,0.0,0.00485598454770364,1.0,0.009171095287059505,1.0,0.014315881014626775,1.0,0.0330113574504477,1.0
2021-11-18,0.011892531789390648,1,origin_peak,3,0,0,0.0045646328992191565,0.0,0.0,0.0,0.0,0.0,0.004907087614356653,0.0,0.009250373189901073,0.0,0.014417175383132252,1.0,0.03316515792306485,1.0
2021-11-19,0.0035115502461526837,1,origin_peak,3,0,0,0.016402879646748914,0.0,0.0,0.0,0.0,0.0,0.004876586800037996,1.0,0.00920305641517516,1.0,0.014356717646878514,1.0,0.0330733611821753,1.0
2021-11-22,-0.0,1,origin_peak,3,1,0,0.019856830356840494,0.0,0.0,0.0,0.0,0.0,0.003987749609218105,1.0,0.00791151784097155,1.0,0.01727117542727885,1.0,0.047495781554914296,1.0
2021-11-23,-0.0,1,origin_peak,3,1,0,0.008763553370310762,0.0,0.0,0.0,0.0,0.0,0.00410896636457847,1.0,0.008099515547206004,1.0,0.017511328129014347,1.0,0.04786022111687738,1.0
2021-11-24,-0.0,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004480806215719446,1.0,0.008676129018117984,1.0,0.018247827334246014,1.0,0.04897759772751409,1.0
2021-11-25,0.0051838673782823586,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053278315244774666,1.0,0.009989165325810512,1.0,0.019924504129132603,1.0,0.051519719063378155,1.0
2021-11-26,0.005485489240001917,1,origin_peak,3,2,0,0.0051838673782823586,0.0,0.0,0.0,0.0,0.0,0.004495396606468471,0.0,0.010544695737277454,1.0,0.02008606330097873,1.0,0.046190426574138965,1.0
2021-11-29,0.004310228711510877,1,origin_peak,3,2,0,0.01064092056955912,0.0,0.0,0.0,0.0,0.0,0.004608059163980993,1.0,0.010719247939502186,1.0,0.020308864531826565,1.0,0.046527891309050884,1.0
2021-11-30,-0.0,1,origin_peak,3,2,0,0.014905284479714176,0.0,0.0,0.0,0.0,0.0,0.004537753157161983,1.0,0.010610321382497734,1.0,0.020169830178629944,1.0,0.04631730809905943,1.0
2021-12-01,0.0021142076098008555,1,origin_peak,3,2,0,0.010407713168222421,0.0,0.0,0.0,0.0,0.0,0.004309163290851625,1.0,0.010256131025468296,1.0,0.019717713115524838,1.0,0.0456324209282678,1.0
2021-12-02,0.026132721568098205,1,origin_peak,3,1,0,0.012499916711642411,0.0,0.0,0.0,0.0,0.0,0.005316087546811565,0.0,0.009970965420057376,0.0,0.019901266699573372,0.0,0.051484505756831944,1.0
2021-12-03,0.020605271180334284,1,origin_peak,3,1,0,0.03830598143669084,0.0,0.0,0.0,0.0,0.0,0.004879640451685652,0.0,0.009294468534340461,0.0,0.01903749201997218,0.0,0.050175146310664,1.0
2021-12-06,-0.0,1,origin_peak,3,2,0,0.05812194748169319,0.0,0.0,0.0,0.0,0.0,0.004974295712851795,1.0,0.011286601270054764,1.0,0.021032960383009502,1.0,0.04762435600259718,1.0
2021-12-07,-0.0,1,origin_peak,3,2,0,0.036007222766372804,0.0,0.0,0.0,0.0,0.0,0.006485353551649364,1.0,0.013626206512068695,1.0,0.02401770394833047,1.0,0.05213952146568712,1.0
2021-12-08,-0.0,1,origin_peak,3,2,0,0.03194275091450616,0.0,0.0,0.0,0.0,0.0,0.007982010349475654,1.0,0.01594156011423964,1.0,0.026969547612380573,1.0,0.0565977998832744,1.0
2021-12-09,0.0030245643673619815,1,origin_peak,3,2,0,0.021874854245374165,0.0,0.0,0.0,0.0,0.0,0.008335849597894462,1.0,0.0164886730112781,1.0,0.027666774807285854,1.0,0.05764981068768915,1.0
2021-12-10,-0.0,1,origin_peak,3,2,0,0.02483325670804426,0.0,0.0,0.0,0.0,0.0,0.008369983501576694,1.0,0.01654144361100096,1.0,0.02773402374775369,1.0,0.05775125406780657,1.0
2021-12-13,0.000128707975152631,1,origin_peak,3,2,0,0.01639114877965897,0.0,0.0,0.0,0.0,0.0,0.007875617921196731,1.0,0.015777034530853218,1.0,0.02675985847206075,1.0,0.056281329021839466,1.0
2021-12-14,0.000352298749339397,1,origin_peak,3,2,0,0.01651774708324172,0.0,0.0,0.0,0.0,0.0,0.007407005272650036,1.0,0.015052249500965065,1.0,0.02583599765391309,1.0,0.05488659150996622,1.0
2021-12-15,-0.0,1,origin_peak,3,2,0,0.016864226650941783,0.0,0.0,0.0,0.0,0.0,0.006562715723954948,1.0,0.013745936410938686,1.0,0.024170396147083828,1.0,0.052370310650257434,1.0
2021-12-16,-0.0,1,origin_peak,3,2,0,0.016124626035274314,0.0,0.0,0.0,0.0,0.0,0.005581069134020122,1.0,0.012226320649002975,1.0,0.02223204378576238,1.0,0.0494391348967832,1.0
2021-12-17,0.0016623980429655294,1,origin_peak,3,2,0,0.014005770217415892,0.0,0.0,0.0,0.0,0.0,0.0046061727701061095,1.0,0.010716325449263042,1.0,0.020305133653592655,1.0,0.04652224004366812,1.0
2021-12-20,-0.0,1,origin_peak,3,1,0,0.015644885095381866,0.0,0.0,0.0,0.0,0.0,0.005068508013204798,1.0,0.009587235373606284,1.0,0.019411326764067982,1.0,0.0507419008008011,1.0
2021-12-21,0.0007235890014470892,1,origin_peak,3,1,0,0.014705392421425767,0.0,0.0,0.0,0.0,0.0,0.004326737987862095,1.0,0.008437228945245345,1.0,0.01794269905044732,1.0,0.048514728545285046,1.0
2021-12-22,0.01401530788335692,1,origin_peak,3,0,0,0.015418340762654803,0.0,0.0,0.0,0.0,0.0,0.004974855301498549,0.0,0.009355500882123668,0.0,0.014551494450133595,1.0,0.03336908403929295,1.0
2021-12-23,-0.0,1,origin_peak,3,0,0,0.02921755585317254,0.0,0.0,0.0,0.0,0.0,0.004356650361388104,1.0,0.008396335022156198,1.0,0.013325847864907536,1.0,0.031507718527279516,1.0
2021-12-24,-0.0,1,origin_peak,3,0,0,0.015844777153670386,0.0,0.0,0.0,0.0,0.0,0.0047807625546745225,1.0,0.009054394980524738,1.0,0.01416676881985024,1.0,0.03278494175668778,1.0
2021-12-27,-0.0,1,origin_peak,3,1,0,0.00794904085127357,0.0,0.0,0.0,0.0,0.0,0.004187755323068365,1.0,0.00822170413767298,1.0,0.017667406616649006,1.0,0.048097052722311795,1.0
2021-12-28,0.005734781415828616,1,origin_peak,3,1,0,0.004277690047374327,0.0,0.0,0.0,0.0,0.0,0.004681445694581732,0.0,0.008987211247136195,1.0,0.018645119300028656,1.0,0.04958016529593545,1.0
2021-12-29,-0.0,1,origin_peak,3,1,0,0.009987939845816585,0.0,0.0,0.0,0.0,0.0,0.004786911456898912,1.0,0.009150716100980838,1.0,0.01885392275258002,1.0,0.04989680193278867,1.0
2021-12-30,-0.0,1,origin_peak,3,1,0,0.00988799381667227,0.0,0.0,0.0,0.0,0.0,0.004802020303026899,1.0,0.009174139795054992,1.0,0.018883833108386372,1.0,0.04994215920481759,1.0
2021-12-31,-0.0,1,origin_peak,3,1,0,0.0016857563582332036,0.0,0.0,0.0,0.0,0.0,0.004466447084264025,1.0,0.008653863889326652,1.0,0.018219392193397854,1.0,0.04893446445379335,1.0
2022-01-04,0.0020189042855831563,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004392240232841238,1.0,0.008538799916555484,1.0,0.018072430422446106,1.0,0.04871153563175279,1.0
2022-01-05,-0.0,1,origin_peak,3,1,0,0.0020189042855831563,0.0,0.0,0.0,0.0,0.0,0.005111237558589443,1.0,0.009653467309822639,1.0,0.01949589364781079,1.0,0.05087009362790662,1.0
2022-01-06,5.8878559699548916e-05,1,origin_peak,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005231939292566046,1.0,0.009840547663321098,1.0,0.01973475739910302,1.0,0.05123214714143354,1.0
2022-01-07,0.016205642206636672,1,origin_peak,3,1,0,5.8878559699548916e-05,0.0,0.0,0.0,0.0,0.0,0.005115947256849274,0.0,0.0096607660848399,0.0,0.019505214324137543,1.0,0.05088421992871839,1.0
2022-01-10,0.007581249044031124,1,origin_peak,3,1,0,0.016263566601463997,0.0,0.0,0.0,0.0,0.0,0.0046857623747150745,0.0,0.008993903731157382,1.0,0.018653666047295903,1.0,0.04959312744352895,1.0
2022-01-11,-0.0,1,origin_peak,3,1,0,0.023721517496745337,0.0,0.0,0.0,0.0,0.0,0.005163082423673138,1.0,0.009733824615528186,1.0,0.019598496524533604,1.0,0.05102561704728681,1.0
2022-01-12,0.009572925700591206,1,origin_peak,3,1,0,0.011814964313050735,0.0,0.0,0.0,0.0,0.0,0.005457304920123085,0.0,0.010189817843188842,1.0,0.020180669991216038,1.0,0.05190791107628423,1.0
2022-01-13,2.0052805721704203e-05,1,origin_peak,3,2,0,0.02127478623811796,0.0,0.0,0.0,0.0,0.0,0.004559796631180557,1.0,0.010644473912631458,1.0,0.020213423525702545,1.0,0.04638333700695452,1.0
2022-01-14,0.02886325049130367,1,origin_peak,3,2,0,0.02129441242468444,0.0,0.0,0.0,0.0,0.0,0.004886621005677494,0.0,0.011150791155611461,0.0,0.020859641251873562,0.0,0.04736194469132837,1.0
2022-01-17,0.009567467856061107,1,origin_peak,3,2,0,0.04954303695610929,0.0,0.0,0.0,0.0,0.0,0.004626893300407442,0.0,0.010748428138410038,1.0,0.020346108121585438,1.0,0.046584297792105045,1.0
2022-01-18,-0.0,1,origin_peak,3,2,0,0.05863650339860127,0.0,0.0,0.0,0.0,0.0,0.0061569477914207305,1.0,0.013117898101424164,1.0,0.02336940099091489,1.0,0.051159418077258434,1.0
2022-01-19,-0.0,1,origin_peak,3,2,0,0.05611780945589662,0.0,0.0,0.0,0.0,0.0,0.006954367600225719,1.0,0.014351989919756836,1.0,0.02494321507008035,1.0,0.053538116515664425,1.0
2022-01-20,-0.0,1,origin_peak,3,2,0,0.041391627468810754,0.0,0.0,0.0,0.0,0.0,0.006936390280567917,1.0,0.014324174108420795,1.0,0.024907748443793842,1.0,0.0534845338026565,1.0
2022-01-21,0.02252714051965865,1,origin_peak,3,2,0,0.03642620226747861,0.0,0.0,0.0,0.0,0.0,0.007166579693400177,0.0,0.014680318380211776,0.0,0.025361831528853962,1.0,0.054170482681183185,1.0
2022-01-24,-0.0,1,origin_peak,3,2,0,0.05813276461006034,0.0,0.0,0.0,0.0,0.0,0.006953835815035614,1.0,0.014351166630600876,1.0,0.024942164538216183,1.0,0.05353652954199728,1.0
2022-01-25,-0.0,1,origin_peak,3,2,0,0.03204956266314263,0.0,0.0,0.0,0.0,0.0,0.007645552374266895,1.0,0.015421224603866523,1.0,0.026306343493771145,1.0,0.05559675105014261,1.0
2022-01-26,0.007303014349545722,1,origin_peak,3,2,0,0.030741150225374048,0.0,0.0,0.0,0.0,0.0,0.008899374261342796,1.0,0.01735977626821894,1.0,0.028776665447067806,1.0,0.05932365439930376,1.0
2022-01-27,-0.0,1,origin_peak,3,2,0,0.03781966151370231,0.0,0.0,0.0,0.0,0.0,0.00892876680179766,1.0,0.017405204320763534,1.0,0.02883453969449956,1.0,0.05941090442338404,1.0
2022-01-28,-0.0,1,origin_peak,3,2,0,0.03245517051885094,0.0,0.0,0.0,0.0,0.0,0.00861857864245108,1.0,0.01692575200877089,1.0,0.028223701981615612,1.0,0.05848984874883112,1.0
2022-02-07,-0.0,1,origin_peak,3,2,0,0.020221514225714166,0.0,0.0,0.0,0.0,0.0,0.008040051303648266,1.0,0.016031311670755333,1.0,0.027083932650994846,1.0,0.056770414934543934,1.0
2022-02-08,-0.0,1,origin_peak,3,2,0,0.018043007516829412,0.0,0.0,0.0,0.0,0.0,0.007730079211138996,1.0,0.015551954353665298,1.0,0.026472977591466496,1.0,0.05584830500283655,1.0
2022-02-09,-0.0,1,origin_peak,3,2,0,0.015171042215927244,0.0,0.0,0.0,0.0,0.0,0.007049362502836498,1.0,0.014498967523192352,1.0,0.025130617661189625,1.0,0.053821225539831485,1.0
2022-02-10,0.0033714054380503677,1,origin_peak,3,2,0,0.014248611447300386,0.0,0.0,0.0,0.0,0.0,0.006248279802345547,1.0,0.013259271936928219,1.0,0.02354971994252164,1.0,0.05143205903568682,1.0
2022-02-11,0.01981074907938285,1,origin_peak,3,2,0,0.017571979039232688,0.0,0.0,0.0,0.0,0.0,0.005338427938365253,0.0,0.011850576693629211,0.0,0.021752634314608166,1.0,0.048713701666383113,1.0
2022-02-14,-0.0,1,origin_peak,3,2,0,0.03703461405104114,0.0,0.0,0.0,0.0,0.0,0.004555236410193952,1.0,0.010637408899580425,1.0,0.020204405529212544,1.0,0.04636967636743006,1.0
2022-02-15,0.0004354379500921546,1,origin_peak,3,2,0,0.023433666760436234,0.0,0.0,0.0,0.0,0.0,0.005048178464018616,1.0,0.011401041256700939,1.0,0.021179004801225254,1.0,0.047845450119165744,1.0
2022-02-16,-0.0,1,origin_peak,3,2,0,0.023858900802711025,0.0,0.0,0.0,0.0,0.0,0.005601414806985172,1.0,0.012257824497734493,1.0,0.022272237805437634,1.0,0.04949994839826044,1.0
2022-02-17,0.0020888732683904676,1,origin_peak,3,2,0,0.013463563984639215,0.0,0.0,0.0,0.0,0.0,0.005437240332209381,1.0,0.012003598580573982,1.0,0.021947880504440853,1.0,0.04900916747847017,1.0
2022-02-18,-0.0,1,origin_peak,3,2,0,0.01552431357412487,0.0,0.0,0.0,0.0,0.0,0.00542338784023455,1.0,0.011982147427712864,1.0,0.021920508933972904,1.0,0.048967747838286724,1.0
2022-02-21,0.004878081067485551,1,origin_peak,3,2,0,0.011599076260818908,0.0,0.0,0.0,0.0,0.0,0.005049872539781841,1.0,0.011403665723716205,1.0,0.021182351974558422,1.0,0.0478505221019071,1.0
2022-02-22,-0.0,1,origin_peak,3,2,0,0.016420576093996275,0.0,0.0,0.0,0.0,0.0,0.004595776416205677,1.0,0.010700219156657642,1.0,0.020284575639080593,1.0,0.04649110220470842,1.0
2022-02-23,0.011538715863254723,1,origin_peak,3,2,0,0.010643935181247843,0.0,0.0,0.0,0.0,0.0,0.004189210805886301,0.0,0.010070252078091091,0.0,0.01948042329938371,1.0,0.04527289874949869,1.0
2022-02-24,-0.0,1,origin_peak,3,1,0,0.02205983370077913,0.0,0.0,0.0,0.0,0.0,0.005177303253726229,1.0,0.00975586622690161,1.0,0.01962663829877076,1.0,0.0510682716212042,1.0
2022-02-25,0.005844324800352241,1,origin_peak,3,1,0,0.019416840576486405,0.0,0.0,0.0,0.0,0.0,0.005309018342808947,0.0,0.0099600093412896,1.0,0.019887279165825222,1.0,0.0514633051297434,1.0
2022-02-28,-0.0,1,origin_peak,3,1,0,0.025147687053913015,0.0,0.0,0.0,0.0,0.0,0.005129954814032778,1.0,0.00968247800802191,1.0,0.019532937003216122,1.0,0.05092624306593019,1.0
2022-03-01,0.008847195719184908,1,origin_peak,3,1,0,0.019488803260563792,0.0,0.0,0.0,0.0,0.0,0.004976816977427467,0.0,0.00944510716681679,1.0,0.01922984738453326,1.0,0.05046678066167909,1.0
2022-03-02,-0.0,1,origin_peak,3,1,0,0.028163577722969846,0.0,0.0,0.0,0.0,0.0,0.0048252083724896755,1.0,0.00921008698379,1.0,0.018929738929411744,1.0,0.050011764391399205,1.0
2022-03-03,-0.0,1,origin_peak,3,1,0,0.015419640579103278,0.0,0.0,0.0,0.0,0.0,0.004890922959015831,1.0,0.00931195877229174,1.0,0.019059826066634034,1.0,0.05020900919947702,1.0
2022-03-04,0.004171842718872276,1,origin_peak,3,1,0,0.015203752526871561,0.0,0.0,0.0,0.0,0.0,0.005283207203314766,1.0,0.009920005311419566,1.0,0.019836206367155884,1.0,0.051385901047921956,1.0
2022-03-07,0.016904039224842293,1,origin_peak,3,1,0,0.019312167581465034,0.0,0.0,0.0,0.0,0.0,0.0051275212681453075,0.0,0.009678706151594718,0.0,0.019528121134182785,1.0,0.05091894335959035,1.0
2022-03-08,-0.0,1,origin_peak,3,1,0,0.03588975316799359,0.0,0.0,0.0,0.0,0.0,0.004891826341913208,1.0,0.009313359481443961,1.0,0.019061614205977295,1.0,0.05021171934816915,1.0
2022-03-09,-0.0,1,origin_peak,3,2,0,0.035870126981427,0.0,0.0,0.0,0.0,0.0,0.004183743011050733,1.0,0.010061777973984665,1.0,0.01946960598767955,1.0,0.04525650747218546,1.0
2022-03-10,0.008478243232279525,1,origin_peak,3,1,0,0.0323766657725848,0.0,0.0,0.0,0.0,0.0,0.005422249472753271,0.0,0.010135491934766372,1.0,0.020111314399084423,1.0,0.05180281504902917,1.0
2022-03-11,0.013835285774680517,1,origin_peak,3,1,0,0.04058041175739413,0.0,0.0,0.0,0.0,0.0,0.0051745763412277546,0.0,0.009751639885058005,0.0,0.019621242215773438,1.0,0.051060092746353924,1.0
2022-03-14,-0.0,1,origin_peak,3,1,0,0.05385425593855686,0.0,0.0,0.0,0.0,0.0,0.005141403562442526,1.0,0.009700223428358634,1.0,0.019555594218811367,1.0,0.05096058651719171,1.0
2022-03-15,-0.0,1,origin_peak,3,2,0,0.0496084575779977,0.0,0.0,0.0,0.0,0.0,0.004272552069120916,1.0,0.010199399510835594,1.0,0.019645292540800163,1.0,0.045522699953107204,1.0
2022-03-16,-0.0,1,origin_peak,3,2,0,0.04529723859555013,0.0,0.0,0.0,0.0,0.0,0.004328744347982916,1.0,0.010286472583626693,1.0,0.01975644589008052,1.0,0.045691101701049175,1.0
2022-03-17,-0.0,1,origin_peak,3,2,0,0.04398228409559257,0.0,0.0,0.0,0.0,0.0,0.00417991248130134,1.0,0.010055841723894066,1.0,0.019462027815889904,1.0,0.04524502426484045,1.0
