,rank_ic
2016-07-12,0.24705882352941175
2016-07-13,0.25588235294117645
2016-07-14,0.4558823529411765
2016-07-15,0.4705882352941176
2016-07-18,0.5264705882352941
2016-07-19,0.5735294117647058
2016-07-20,0.5205882352941177
2016-07-21,0.5941176470588235
2016-07-22,0.33529411764705885
2016-07-25,0.4794117647058824
2016-07-26,0.5088235294117647
2016-07-27,0.5588235294117647
2016-07-28,0.5470588235294118
2016-07-29,0.5735294117647058
2016-08-01,0.5088235294117647
2016-08-02,0.39999999999999997
2016-08-03,0.5029411764705883
2016-08-04,0.4205882352941176
2016-08-05,0.4294117647058823
2016-08-08,0.4205882352941176
2016-08-09,0.45294117647058824
2016-08-10,0.3679176860657877
2016-08-11,0.39999999999999997
2016-08-12,0.4264705882352941
2016-08-15,0.4617647058823529
2016-08-16,0.4415012232789452
2016-08-17,0.4647058823529412
2016-08-18,0.31764705882352945
2016-08-19,0.45
2016-08-22,0.35000000000000003
2016-08-23,0.32647058823529407
2016-08-24,0.2352941176470588
2016-08-25,0.10882352941176471
2016-08-26,0.09999999999999999
2016-08-29,0.06176470588235294
2016-08-30,0.2588235294117647
2016-08-31,0.07941176470588236
2016-09-01,-0.02647058823529412
2016-09-05,-0.1176470588235294
2016-09-06,-0.09117647058823529
2016-09-07,0.06176470588235294
2016-09-08,-0.055882352941176466
2016-09-09,0.09117647058823529
2016-09-12,-0.14705882352941177
2016-09-13,-0.0823529411764706
2016-09-14,-0.1647058823529412
2016-09-15,-0.21470588235294116
2016-09-16,-0.13529411764705881
2016-09-19,0.044117647058823525
2016-12-16,0.7573529411764707
2016-12-19,0.5245098039215687
2016-12-20,0.32352941176470595
2016-12-21,0.3308823529411765
2016-12-22,0.4436274509803922
2016-12-23,0.34068627450980393
2016-12-26,0.34558823529411764
2016-12-27,0.3308823529411765
2016-12-28,0.3651960784313726
2016-12-29,0.21568627450980393
2016-12-30,0.08823529411764706
2017-01-03,0.04166666666666667
2017-01-04,0.16666666666666669
2017-01-05,0.20098039215686278
2017-01-06,0.2303921568627451
2017-01-09,0.04437564499484004
2017-01-10,0.13725490196078433
2017-01-11,0.009287925696594427
2017-01-12,0.09391124871001032
2017-01-13,0.005159958720330237
2017-01-16,0.1826625386996904
2017-01-17,-0.17440660474716205
2017-01-18,-0.17440660474716205
2017-01-19,-0.16408668730650156
2017-01-20,0.054695562435500514
2017-01-23,0.1528136496881584
2017-01-24,-0.013415892672858616
2017-01-25,-0.03611971104231166
2017-02-02,0.27554179566563464
2017-02-03,0.3746130030959752
2017-02-06,0.5067079463364293
2017-02-07,0.4220846233230134
2017-02-08,0.44272445820433437
2017-02-09,0.543859649122807
2017-02-10,0.3353973168214654
2017-02-13,0.12487100103199174
2017-02-14,0.13629325512727639
2017-02-15,-0.022715542521212734
2017-02-16,0.18885448916408668
2017-02-17,0.08565531475748193
2017-02-20,-0.08771929824561403
2017-02-21,-0.0196078431372549
2017-02-22,-0.10629514963880288
2017-02-23,-0.07533539731682146
2017-02-24,-0.45510835913312697
2017-02-27,-0.479876160990712
2017-02-28,-0.3403508771929824
2017-03-01,-0.4385964912280701
2017-03-02,-0.5894736842105263
2017-03-03,-0.5175438596491229
2017-03-06,-0.45438596491228067
2017-03-07,-0.512280701754386
2017-03-08,-0.356140350877193
2017-03-09,-0.39649122807017545
2017-03-10,-0.4333333333333333
2017-03-13,-0.4736842105263158
2017-03-14,-0.49473684210526314
2017-03-15,-0.4473684210526316
2017-03-16,-0.42105263157894735
2017-03-17,-0.2421052631578947
2017-03-20,-0.39824561403508774
2017-03-21,-0.19824561403508772
2017-03-22,-0.11754385964912278
2017-06-23,-0.10375939849624059
2017-06-26,-0.030075187969924807
2017-06-27,0.016541353383458645
2017-06-28,-0.003007518796992481
2017-06-29,0.05563909774436089
2017-06-30,0.016541353383458645
2017-07-03,-0.22105263157894736
2017-07-04,-0.18496240601503755
2017-07-05,-0.03909774436090225
2017-07-06,-0.03609022556390977
2017-07-07,-0.051127819548872175
2017-07-10,0.17142857142857143
2017-07-11,0.13533834586466165
2017-07-12,0.02857142857142857
2017-07-13,-0.018045112781954885
2017-07-14,-0.09924812030075188
2017-07-17,-0.05263157894736842
2017-07-18,0.0631578947368421
2017-07-19,0.14065439129324533
2017-07-20,0.23609022556390977
2017-07-21,0.21135766820001037
2017-07-24,0.26917293233082706
2017-07-25,0.26766917293233083
2017-07-26,0.3804511278195489
2017-07-27,0.30526315789473685
2017-07-28,0.28721804511278193
2017-07-31,0.41052631578947363
2017-08-01,0.3924812030075188
2017-08-02,0.35187969924812035
2017-08-03,0.23458646616541348
2017-08-04,0.23157894736842105
2017-08-07,0.19248120300751878
2017-08-08,0.24060150375939846
2017-08-09,0.21353383458646616
2017-08-10,0.08270676691729321
2017-08-11,0.14887218045112782
2017-08-14,0.2721804511278195
2017-08-15,0.2601503759398496
2017-08-16,0.28721804511278193
2017-08-17,0.23766233766233766
2017-08-18,0.2792207792207792
2017-08-21,0.17142857142857143
2017-08-22,0.21818181818181817
2017-08-23,0.2571428571428571
2017-08-24,0.15974025974025974
2017-08-25,-0.00909090909090909
2017-08-28,-0.051948051948051945
2017-08-29,-0.11818181818181818
2017-08-30,-0.014285714285714285
2017-08-31,-0.03506493506493507
2017-09-01,0.11428571428571428
2017-09-05,0.08311688311688312
2017-09-06,0.09090909090909091
2017-09-07,0.3077922077922078
2017-09-08,0.34155844155844156
2017-09-11,0.3363636363636363
2017-09-12,0.34285714285714286
2017-09-13,0.4116883116883117
2017-09-14,0.47922077922077916
2017-09-15,0.46313740669342784
2017-09-18,0.26233766233766237
2017-09-19,0.44675324675324674
2017-09-20,0.4753246753246753
2017-12-19,-0.09189723320158102
2017-12-20,-0.1660079051383399
2017-12-21,-0.17193675889328064
2017-12-22,-0.08794466403162056
2017-12-25,-0.12252964426877472
2017-12-26,0.011857707509881422
2017-12-27,0.15217391304347824
2017-12-28,0.025691699604743084
2017-12-29,-0.06521739130434782
2018-01-02,-0.05731225296442688
2018-01-03,-0.005928853754940711
2018-01-04,-0.06422924901185771
2018-01-05,0.20956521739130432
2018-01-08,0.32695652173913037
2018-01-09,0.17652173913043476
2018-01-10,0.17391304347826084
2018-01-11,0.31304347826086953
2018-01-12,0.1652173913043478
2018-01-15,0.2695652173913043
2018-01-16,0.3095652173913043
2018-01-17,0.3304347826086956
2018-01-18,0.4434782608695652
2018-01-19,0.2295652173913043
2018-01-22,0.2826086956521739
2018-01-25,0.3913043478260869
2018-01-26,0.43043478260869555
2018-01-29,0.37652173913043474
2018-01-30,0.4860869565217391
2018-01-31,0.5634782608695652
2018-02-01,0.5313043478260869
2018-02-02,0.6530434782608695
2018-02-05,0.5104347826086956
2018-02-06,0.3052173913043478
2018-02-07,0.2478260869565217
2018-02-08,0.2843478260869565
2018-02-09,0.3104347826086956
2018-02-12,0.248695652173913
2018-02-13,0.2782608695652174
2018-02-21,0.31999999999999995
2018-02-22,0.3884615384615384
2018-02-23,0.2646153846153846
2018-02-26,0.09617234261379484
2018-02-27,0.05846153846153846
2018-02-28,0.11538461538461539
2018-03-01,0.14076923076923076
2018-03-02,0.11153846153846154
2018-03-05,0.42153846153846153
2018-03-06,0.43461538461538457
2018-03-07,0.40076923076923077
2018-03-08,0.2953846153846154
2018-03-09,0.4438461538461538
2018-03-12,0.3384615384615385
2018-03-13,0.36846153846153845
2018-03-14,0.19307692307692306
2018-03-15,0.15076923076923077
2018-03-16,0.015384615384615384
2018-03-19,-0.05153846153846154
2018-03-20,0.14076923076923076
2018-03-21,0.048888888888888885
2018-03-22,0.14461538461538462
2018-03-23,0.0899145299145299
2018-03-26,-0.03931623931623932
2018-03-27,-0.05367521367521367
2018-06-28,0.018719211822660092
2018-06-29,-0.11700948481412796
2018-07-02,0.01773399014778325
2018-07-03,0.1635467980295566
2018-07-04,-0.10295566502463052
2018-07-05,0.031527093596059104
2018-07-06,-0.19605911330049258
2018-07-09,-0.24384236453201966
2018-07-10,-0.3236453201970443
2018-07-11,-0.09655172413793102
2018-07-12,-0.24334975369458123
2018-07-13,-0.30147783251231525
2018-07-16,-0.13793103448275862
2018-07-17,-0.20246305418719207
2018-07-18,-0.360591133004926
2018-07-19,-0.14137931034482754
2018-07-20,-0.037438423645320185
2018-07-23,-0.010837438423645318
2018-07-24,-0.034482758620689655
2018-07-25,0.06551724137931034
2018-07-26,0.10888040481651486
2018-07-27,0.06896551724137931
2018-07-30,0.22266009852216745
2018-07-31,0.17093596059113297
2018-08-01,0.1733990147783251
2018-08-02,0.12068965517241378
2018-08-03,0.14679802955665022
2018-08-06,0.17881773399014775
2018-08-07,0.14581280788177337
2018-08-08,0.23201970443349748
2018-08-09,0.36502463054187184
2018-08-10,0.351231527093596
2018-08-13,0.40147783251231517
2018-08-14,0.4325123152709358
2018-08-15,0.5305418719211822
2018-08-16,0.3812807881773398
2018-08-17,0.3667939429226032
2018-08-20,0.3589111986824936
2018-08-21,0.21871921182266005
2018-08-22,0.34482758620689646
2018-08-23,0.14926108374384234
2018-08-24,0.14581280788177337
2018-08-27,0.13546798029556648
2018-08-28,0.031527093596059104
2018-08-29,0.08866995073891623
2018-08-30,-0.09753694581280786
2018-08-31,-0.06896551724137931
2018-09-04,-0.08866995073891623
2018-09-05,-0.0901477832512315
2018-09-06,-0.03399014778325122
2018-09-07,-0.12019704433497534
2018-09-10,-0.14581280788177337
2018-09-11,-0.25418719211822655
2018-09-12,-0.24827586206896549
2018-09-13,-0.3408866995073891
2018-09-14,-0.28472906403940884
2018-09-17,-0.28571428571428564
2018-09-18,-0.3945812807881772
2018-09-19,-0.35862068965517235
2018-09-20,-0.2448275862068965
2018-09-21,-0.16009852216748766
2018-09-24,-0.23201970443349748
2018-09-25,-0.21970443349753688
2018-12-24,-0.03768937089802438
2018-12-25,-0.13842364532019702
2018-12-26,-0.049020815743182025
2018-12-27,0.06453201970443348
2018-12-28,-0.07635467980295566
2019-01-02,-0.058128078817733984
2019-01-03,0.10246305418719209
2019-01-04,-0.04039408866995073
2019-01-07,-0.05320197044334973
2019-01-08,-0.05763546798029554
2019-01-09,0.14137931034482754
2019-01-10,0.1733990147783251
2019-01-11,0.29162561576354673
2019-01-14,0.15073891625615762
2019-01-15,0.2951102374891059
2019-01-16,0.37931034482758613
2019-01-17,0.4334975369458127
2019-01-18,0.4763546798029556
2019-01-21,0.5369458128078816
2019-01-22,0.5847290640394087
2019-01-23,0.4738916256157635
2019-01-24,0.06847290640394087
2019-01-25,0.015763546798029552
2019-01-28,0.13694581280788173
2019-01-29,-0.20197044334975364
2019-01-30,-0.32561576354679794
2019-01-31,-0.2029556650246305
2019-02-01,-0.2950738916256157
2019-02-11,-0.37931034482758613
2019-02-12,-0.17783251231527092
2019-02-13,-0.1615763546798029
2019-02-14,-0.1436137466244981
2019-02-15,-0.3433497536945812
2019-02-18,-0.17389162561576352
2019-02-19,-0.293103448275862
2019-02-20,-0.33201970443349743
2019-02-21,-0.4244365101784052
2019-02-22,-0.4682842750140153
2019-02-25,-0.3945812807881772
2019-02-26,-0.4339901477832511
2019-02-27,-0.3584185271674867
2019-02-28,-0.29999999999999993
2019-03-01,-0.27684729064039404
2019-03-04,-0.29211822660098513
2019-03-05,-0.11428571428571425
2019-03-06,-0.051749636644898324
2019-03-07,-0.00985221674876847
2019-03-08,0.13596059113300488
2019-03-11,0.10197044334975366
2019-03-12,0.1527093596059113
2019-03-13,-0.02118226600985221
2019-03-14,0.028571428571428564
2019-03-15,0.2741716981013146
2019-03-18,0.08128078817733987
2019-03-19,0.08620689655172412
2019-03-20,0.18768472906403935
2019-03-21,0.125615763546798
2019-03-22,-0.0881773399014778
2019-03-25,0.044586772108120336
2019-03-26,0.19852216748768467
2019-03-27,0.20935960591133002
2019-03-28,0.31576354679802954
2019-03-29,0.29408866995073885
2019-07-03,0.24187192118226594
2019-07-04,0.26009852216748763
2019-07-05,0.31284641202935265
2019-07-08,0.2891625615763546
2019-07-09,0.22019704433497533
2019-07-10,0.17487684729064035
2019-07-11,0.22068965517241376
2019-07-12,0.21231527093596053
2019-07-15,0.3064039408866994
2019-07-16,0.24187192118226594
2019-07-17,0.1004926108374384
2019-07-18,0.15919173939335388
2019-07-19,0.10492610837438422
2019-07-22,0.14679802955665022
2019-07-23,0.1571428571428571
2019-07-24,0.18374384236453198
2019-07-25,0.23694581280788174
2019-07-26,0.2364532019704433
2019-07-29,0.23694581280788174
2019-07-30,0.16650246305418717
2019-07-31,0.2344827586206896
2019-08-01,0.18226600985221672
2019-08-02,0.3975369458128078
2019-08-05,0.5532019704433496
2019-08-06,0.4980295566502462
2019-08-07,0.4226600985221674
2019-08-08,0.3551724137931034
2019-08-09,0.43842364532019695
2019-08-12,0.3546798029556649
2019-08-13,0.41330049261083734
2019-08-14,0.489655172413793
2019-08-15,0.23451164114326278
2019-08-16,0.2527093596059113
2019-08-19,0.27093596059113295
2019-08-20,0.2492610837438423
2019-08-21,0.3517241379310344
2019-08-22,0.22315270935960585
2019-08-23,0.2068965517241379
2019-08-26,0.2990147783251231
2019-08-27,0.3305418719211822
2019-08-28,0.4285714285714285
2019-08-29,0.47241379310344817
2019-08-30,0.45665024630541856
2019-09-03,0.3177339901477832
2019-09-04,0.5709359605911328
2019-09-05,0.5507389162561575
2019-09-06,0.51871921182266
2019-09-09,0.4123152709359605
2019-09-10,0.4118226600985221
2019-09-11,0.469950738916256
2019-09-12,0.4418719211822659
2019-09-13,0.37586206896551716
2019-09-16,0.3261083743842364
2019-09-17,0.3162561576354679
2019-09-18,0.41674876847290626
2019-09-19,0.48644658446204425
2019-09-20,0.4339901477832511
2019-09-23,0.4557211513813405
2019-09-24,0.5650246305418719
2019-09-25,0.4547358083513268
2019-09-26,0.5438423645320195
2019-09-27,0.4746890047091044
2019-09-30,0.45812807881773393
2019-12-27,-0.2068965517241379
2019-12-30,-0.2901477832512315
2019-12-31,-0.32955665024630537
2020-01-02,-0.17881773399014775
2020-01-03,-0.23349753694581274
2020-01-06,-0.22955665024630537
2020-01-07,-0.19162561576354678
2020-01-08,-0.1251231527093596
2020-01-09,0.018719211822660092
2020-01-10,-0.07389162561576353
2020-01-13,-0.13054187192118222
2020-01-14,0.008866995073891625
2020-01-15,0.09507389162561573
2020-01-16,0.1320197044334975
2020-01-17,-0.04679802955665024
2020-01-20,-0.09999999999999998
2020-01-21,0.16009852216748766
2020-01-22,0.08400049330866871
2020-01-30,0.025615763546798023
2020-01-31,-0.3128078817733989
2020-02-03,-0.16995073891625612
2020-02-04,-0.02364823272032902
2020-02-05,-0.11970443349753691
2020-02-06,-0.02118226600985221
2020-02-07,-0.05320197044334973
2020-02-10,-0.10197044334975366
2020-02-11,-0.0502463054187192
2020-02-12,0.16256157635467974
2020-02-13,0.1275862068965517
2020-02-14,0.03990147783251231
2020-02-17,-0.06896551724137931
2020-02-18,-0.07438423645320195
2020-02-19,-0.08423645320197042
2020-02-20,-0.056157635467980284
2020-02-21,-0.06551724137931034
2020-02-24,0.0004926108374384235
2020-02-25,0.04039408866995073
2020-02-26,-0.15812807881773394
2020-02-27,-0.05517241379310344
2020-02-28,-0.0817733990147783
2020-03-02,-0.22709359605911325
2020-03-03,-0.2285714285714285
2020-03-04,-0.38571428571428557
2020-03-05,-0.2945812807881773
2020-03-06,-0.2596059113300492
2020-03-09,-0.1719211822660098
2020-03-10,-0.03793103448275861
2020-03-11,0.05221674876847289
2020-03-12,0.2029556650246305
2020-03-13,0.13990147783251228
2020-03-16,0.22216748768472902
2020-03-17,0.12167487684729061
2020-03-18,0.07832512315270934
2020-03-19,0.2459339874838501
2020-03-20,0.2645320197044334
2020-03-23,0.2556650246305418
2020-03-24,0.22315270935960585
2020-03-25,0.2177339901477832
2020-03-26,-0.06551724137931034
2020-03-27,-0.0566502463054187
2020-03-30,-0.03990147783251231
2020-03-31,0.12413793103448274
2020-04-01,-0.06403940886699507
2020-07-03,0.2689986471937426
2020-07-06,0.3068965517241379
2020-07-07,0.3177339901477832
2020-07-08,0.37192118226600973
2020-07-09,0.33694581280788166
2020-07-10,0.37192118226600973
2020-07-13,0.1527093596059113
2020-07-14,0.18669950738916252
2020-07-15,0.06551724137931034
2020-07-16,0.2133004926108374
2020-07-17,0.2645320197044334
2020-07-20,0.33694581280788166
2020-07-21,0.3866995073891625
2020-07-22,0.32118226600985217
2020-07-23,0.3219608350569795
2020-07-24,0.28472906403940884
2020-07-27,0.4182266009852216
2020-07-28,0.23596059113300488
2020-07-29,0.3630541871921181
2020-07-30,0.2689655172413793
2020-07-31,0.21527093596059108
2020-08-03,0.22413793103448273
2020-08-04,0.18226600985221672
2020-08-05,0.1571428571428571
2020-08-06,0.10935960591133002
2020-08-07,-0.04334975369458127
2020-08-10,-0.026600985221674867
2020-08-11,-0.011822660098522165
2020-08-12,-0.06354679802955664
2020-08-13,-0.04679802955665024
2020-08-14,-0.04876847290640393
2020-08-17,-0.10935960591133002
2020-08-18,-0.07536945812807881
2020-08-19,0.04581280788177339
2020-08-20,0.08423645320197042
2020-08-21,0.09359605911330048
2020-08-24,0.15369458128078814
2020-08-25,0.022167487684729058
2020-08-26,0.22364532019704428
2020-08-27,0.12167487684729061
2020-08-28,0.17290640394088666
2020-08-31,0.25615763546798026
2020-09-01,0.1088669950738916
2020-09-03,0.12463054187192114
2020-09-04,0.23103448275862065
2020-09-07,0.3064039408866994
2020-09-08,0.24630541871921177
2020-09-09,0.17783251231527092
2020-09-10,0.25418719211822655
2020-09-11,0.18571428571428567
2020-09-14,0.18226600985221672
2020-09-15,0.16256157635467974
2020-09-16,0.06453201970443348
2020-09-17,0.09162561576354677
2020-09-18,0.10492610837438422
2020-09-21,0.18965517241379307
2020-09-22,0.2162561576354679
2020-09-23,0.27192118226600975
2020-09-24,0.2591133004926108
2020-09-25,0.3034482758620689
2020-09-28,0.338423645320197
2020-09-29,0.20142309797482214
2020-09-30,0.07389162561576354
2020-12-29,0.058128078817733984
2020-12-30,0.032512315270935954
2020-12-31,0.0004926108374384235
2021-01-04,0.012315270935960588
2021-01-05,0.015763546798029552
2021-01-06,-0.12906403940886696
2021-01-07,-0.013300492610837433
2021-01-08,0.0586206896551724
2021-01-11,0.21674876847290636
2021-01-12,0.1679802955665024
2021-01-13,0.35221674876847286
2021-01-14,0.10295566502463052
2021-01-15,0.15172413793103445
2021-01-18,0.5014778325123151
2021-01-19,0.5896551724137931
2021-01-20,0.6064039408866995
2021-01-21,0.48325123152709354
2021-01-22,0.4773399014778324
2021-01-25,0.38817733990147774
2021-01-26,0.1339901477832512
2021-01-27,0.30788177339901474
2021-01-28,0.28472906403940884
2021-01-29,0.028571428571428564
2021-02-01,0.25221674876847283
2021-02-02,0.027093596059113295
2021-02-03,0.32857142857142846
2021-02-04,0.293103448275862
2021-02-05,0.2428571428571428
2021-02-08,0.17093596059113297
2021-02-09,0.21527093596059108
2021-02-17,0.2532019704433497
2021-02-18,0.2177339901477832
2021-02-19,0.46009852216748753
2021-02-22,0.4147783251231526
2021-02-23,0.38965517241379305
2021-02-24,0.4423645320197043
2021-02-25,0.5044334975369457
2021-02-26,0.46403940886699496
2021-03-01,0.41034482758620683
2021-03-02,0.27980295566502456
2021-03-03,0.25889888113610204
2021-03-04,0.3581280788177339
2021-03-05,0.3113300492610837
2021-03-08,0.22463054187192114
2021-03-09,0.2527093596059113
2021-03-10,0.2891625615763546
2021-03-11,0.5004926108374383
2021-03-12,0.3852216748768472
2021-03-15,0.2955665024630541
2021-03-16,0.32561576354679794
2021-03-17,0.29162561576354673
2021-03-18,0.27980295566502456
2021-03-19,0.24630541871921177
2021-03-22,0.35714285714285704
2021-03-23,0.3270935960591132
2021-03-24,0.207119021134594
2021-03-25,0.3232480533926585
2021-03-26,0.511012235817575
2021-03-29,0.517686318131257
2021-03-30,0.3450500556173526
2021-03-31,0.48031145717463847
2021-04-01,0.6338153503893215
2021-04-02,0.7165739710789767
2021-07-06,0.39488320355951056
2021-07-07,0.32013348164627364
2021-07-08,0.36151279199110126
2021-07-09,0.060734149054505006
2021-07-12,0.14438264738598441
2021-07-13,-0.1439377085650723
2021-07-14,0.2836484983314794
2021-07-15,0.04382647385984427
2021-07-16,-0.046496106785317015
2021-07-19,0.09365962180200223
2021-07-20,0.15150166852057842
2021-07-21,0.2
2021-07-22,0.09988876529477196
2021-07-23,0.20266963292547271
2021-07-26,0.11768631813125695
2021-07-27,0.25383759733036704
2021-07-28,0.17997775305895441
2021-07-29,-0.0843159065628476
2021-07-30,0.04427141268075639
2021-08-02,0.02736373748609566
2021-08-03,-0.071412680756396
2021-08-04,-0.10478309232480533
2021-08-05,0.038042269187986644
2021-08-06,-0.023359288097886538
2021-08-09,0.11012235817575085
2021-08-10,-0.04293659621802002
2021-08-11,0.022914349276974413
2021-08-12,-0.057174638487208
2021-08-13,0.1296996662958843
2021-08-16,0.0020022246941045607
2021-08-17,0.028253615127919914
2021-08-18,0.057174638487208
2021-08-19,0.06206896551724137
2021-08-20,0.06295884315906564
2021-08-23,0.12080088987764183
2021-08-24,0.10433815350389322
2021-08-25,0.20444938820912126
2021-08-26,0.2863181312569522
2021-08-27,0.18531701890989988
2021-08-30,0.11724137931034483
2021-08-31,0.14883203559510566
2021-09-01,0.1911012235817575
2021-09-06,0.3459399332591768
2021-09-07,0.2565072302558398
2021-09-08,0.16618464961067853
2021-09-09,0.2527093596059113
2021-09-10,0.33990147783251223
2021-09-13,0.2699507389162561
2021-09-14,0.07931034482758618
2021-09-15,0.11527093596059108
2021-09-16,0.14137931034482754
2021-09-17,0.2364532019704433
2021-09-20,0.1849981538850739
2021-09-21,0.1733990147783251
2021-09-22,0.1906403940886699
2021-09-23,0.25467980295566495
2021-09-24,0.4177339901477831
2021-09-27,0.29211822660098513
2021-09-28,0.35566502463054184
2021-09-29,0.38768472906403934
2021-09-30,0.5566502463054185
2021-10-01,0.08226600985221673
2021-10-04,-0.27684729064039404
2021-12-31,0.28809788654060065
2022-01-04,0.35572858731924356
2022-01-05,0.3637374860956618
2022-01-06,0.36952169076751945
2022-01-07,0.4420467185761958
2022-01-10,0.3472747497219132
2022-01-11,0.3793103448275862
2022-01-12,0.12525027808676306
2022-01-13,0.05228031145717464
2022-01-14,0.06651835372636263
2022-01-17,0.05939933259176862
2022-01-18,0.029588431590656286
2022-01-19,0.064293659621802
2022-01-20,0.030923248053392655
2022-01-21,-0.040266963292547274
2022-01-24,-0.2289210233592881
2022-01-25,-0.314349276974416
2022-01-26,-0.3014460511679644
2022-01-27,-0.24271412680756396
2022-01-28,-0.26140155728587317
2022-02-07,-0.22491657397107895
2022-02-08,-0.3219132369299221
2022-02-09,-0.33615127919911014
2022-02-10,-0.38509454949944383
2022-02-11,-0.4166852057842047
2022-02-14,-0.05361512791991101
2022-02-15,-0.07853170189098999
2022-02-16,0.16974416017797553
2022-02-17,0.0914349276974416
2022-02-18,0.13904338153503895
2022-02-21,0.10433815350389322
2022-02-22,-0.058064516129032254
2022-02-23,-0.056729699666295874
2022-02-24,-0.07986651835372637
2022-02-25,-0.0825361512791991
2022-02-28,-0.055394883203559515
2022-03-01,-0.027808676307007785
2022-03-02,0.37130144605116794
2022-03-03,0.196440489432703
2022-03-04,0.38331479421579534
2022-03-07,0.30589543937708563
2022-03-08,0.3290322580645161
2022-03-09,0.2863181312569522
2022-03-10,0.43359288097886545
2022-03-11,0.23381535038932147
2022-03-14,0.11902113459399331
2022-03-15,-0.06740823136818688
2022-03-16,-0.00778642936596218
2022-03-17,-0.026918798665183537
2022-03-18,-0.1911012235817575
2022-03-21,0.056729699666295874
2022-03-22,0.11501668520578419
2022-03-23,0.21601779755283645
2022-03-24,0.0389321468298109
2022-03-25,0.09721913236929922
2022-03-28,0.1670745272525028
2022-03-29,0.06696329254727475
2022-03-30,0.009566184649610678
2022-03-31,0.06740823136818688
2022-04-01,-0.11946607341490545
2022-04-04,0.1132369299221357
2022-04-05,0.17775305895439378
2022-04-06,0.04160177975528365
2022-07-08,-0.16618464961067853
2022-07-11,0.04872080088987764
2022-07-12,0.01757508342602892
2022-07-13,-0.005784848183532511
2022-07-14,-0.06918798665183537
2022-07-15,-0.023804226918798663
2022-07-18,-0.07586206896551724
2022-07-19,-0.11012235817575085
2022-07-20,-0.07452725250278086
2022-07-21,-0.05628476084538376
2022-07-22,0.021134593993325918
2022-07-25,0.00689655172413793
2022-07-26,0.02736373748609566
2022-07-27,-0.00778642936596218
2022-07-28,-0.12569521690767518
2022-07-29,0.05628476084538376
2022-08-01,-0.06607341490545049
2022-08-02,0.13370411568409346
2022-08-03,0.18442714126807563
2022-08-04,-0.058064516129032254
2022-08-05,0.08520578420467186
2022-08-08,0.08698553948832036
2022-08-09,0.05228031145717464
2022-08-10,-0.0064516129032258064
2022-08-11,-0.06697074243243406
2022-08-12,-0.09276974416017797
2022-08-15,-0.12480533926585094
2022-08-16,-0.06829810901001113
2022-08-17,-0.04516129032258065
2022-08-18,-0.03848720800889878
2022-08-19,-0.056729699666295874
2022-08-22,-0.04338153503893215
2022-08-23,-0.11368186874304784
2022-08-24,-0.185761957730812
2022-08-25,-0.15951056729699667
2022-08-26,-0.04293659621802002
2022-08-29,0.009566184649610678
2022-08-30,-0.09098998887652948
2022-08-31,-0.2387096774193548
2022-09-05,-0.14838709677419354
2022-09-06,0.058954393770856504
